Key_Appinfo,Key_Bookmark,Key_Calctime,Key_Dimension,Key_Error,Key_Expression,Key_Field,Key_Function,Key_Flag,Key_Lineage,Key_Sheet,Key_Table,Key_TableField,Key_Vizobject,Key_Variable
,,,,,5479,,-12347,,,,,,,
,,,,,5479,,-12348,,,,,,,
,,,,,5479,,-12349,,,,,,,
,,,,,5479,,-12349,-17347,,,,,,
,,,,,5481,,-12375,,,,,,,
,,,,,5481,,-12376,,,,,,,
,,,,,5481,,-12377,,,,,,,
,,,,,5481,,-12378,,,,,,,
,,,,,5481,,-12378,-17348,,,,,,
,,,,,5483,,-12392,,,,,,,
,,,,,5483,,-12393,,,,,,,
,,,,,5483,,-12394,,,,,,,
,,,,,5483,,-12395,,,,,,,
,,,,,5483,,-12395,-17349,,,,,,
,,,,,5485,,-12319,,,,,,,
,,,,,5485,,-12320,,,,,,,
,,,,,5485,,-12321,,,,,,,
,,,,,5485,,-12322,,,,,,,
,,,,,5485,,-12322,-17350,,,,,,
,,,,,5487,,-12353,,,,,,,
,,,,,5487,,-12354,,,,,,,
,,,,,5487,,-12355,,,,,,,
,,,,,5487,,-12356,,,,,,,
,,,,,5487,,-12356,-17351,,,,,,
,,,,,5490,,-12380,,,,,,,
,,,,,5490,,-12381,,,,,,,
,,,,,5490,,-12382,,,,,,,
,,,,,5490,,-12387,,,,,,,
,,,,,5490,,-12387,-17352,,,,,,
,,,,,5491,,-12399,,,,,,,
,,,,,5491,,-12400,,,,,,,
,,,,,5491,,-12401,,,,,,,
,,,,,5491,,-12402,,,,,,,
,,,,,5491,,-12402,-17353,,,,,,
,,,,,5493,,-12331,,,,,,,
,,,,,5493,,-12332,,,,,,,
,,,,,5493,,-12333,,,,,,,
,,,,,5493,,-12334,,,,,,,
,,,,,5493,,-12334,-17354,,,,,,
,,,,,5495,,-12357,,,,,,,
,,,,,5495,,-12358,,,,,,,
,,,,,5495,,-12359,,,,,,,
,,,,,5495,,-12360,,,,,,,
,,,,,5495,,-12360,-17355,,,,,,
,,,,,5498,,-12388,,,,,,,
,,,,,5498,,-12389,,,,,,,
,,,,,5498,,-12390,,,,,,,
,,,,,5498,,-12391,,,,,,,
,,,,,5498,,-12391,-17356,,,,,,
,,,,,5500,,-12414,,,,,,,
,,,,,5500,,-12414,-17357,,,,,,
,,,,,5502,,-12421,,,,,,,
,,,,,5502,,-12422,,,,,,,
,,,,,5502,,-12423,,,,,,,
,,,,,5504,,-12446,,,,,,,
,,,,,5504,,-12447,,,,,,,
,,,,,5504,,-12448,,,,,,,
,,,,,5507,,-12461,,,,,,,
,,,,,5507,,-12462,,,,,,,
,,,,,5507,,-12463,,,,,,,
,,,,,5509,,-12471,,,,,,,
,,,,,5509,,-12472,,,,,,,
,,,,,5509,,-12473,,,,,,,
,,,,,5511,,-12489,,,,,,,
,,,,,5511,,-12490,,,,,,,
,,,,,5511,,-12491,,,,,,,
,,,,,5514,,-12502,,,,,,,
,,,,,5514,,-12503,,,,,,,
,,,,,5514,,-12504,,,,,,,
,,,,,5516,,-12514,,,,,,,
,,,,,5516,,-12515,,,,,,,
,,,,,5516,,-12516,,,,,,,
,,,,,5518,,-12544,,,,,,,
,,,,,5518,,-12545,,,,,,,
,,,,,5518,,-12546,,,,,,,
,,,,,5521,,-12568,,,,,,,
,,,,,5521,,-12569,,,,,,,
,,,,,5521,,-12570,,,,,,,
,,,,,5523,,-12576,,,,,,,
,,,,,5523,,-12577,,,,,,,
,,,,,5523,,-12578,,,,,,,
,,,,,5525,,-12588,,,,,,,
,,,,,5525,,-12589,,,,,,,
,,,,,5525,,-12590,,,,,,,
,,,,,5526,,-12602,,,,,,,
,,,,,5526,,-12603,,,,,,,
,,,,,5526,,-12604,,,,,,,
,,,,,5527,,-12350,,,,,,,
,,,,,5527,,-12351,,,,,,,
,,,,,5527,,-12352,,,,,,,
,,,,,5530,,-12365,,,,,,,
,,,,,5530,,-12366,,,,,,,
,,,,,5530,,-12367,,,,,,,
,,,,,5532,,-12396,,,,,,,
,,,,,5532,,-12397,,,,,,,
,,,,,5532,,-12398,,,,,,,
,,,,,5534,,-12427,,,,,,,
,,,,,5534,,-12428,,,,,,,
,,,,,5534,,-12429,,,,,,,
,,,,,5536,,-12458,,,,,,,
,,,,,5536,,-12459,,,,,,,
,,,,,5536,,-12460,,,,,,,
,,,,,5538,,-12477,,,,,,,
,,,,,5538,,-12478,,,,,,,
,,,,,5538,,-12479,,,,,,,
,,,,,5540,,-12517,,,,,,,
,,,,,5540,,-12518,,,,,,,
,,,,,5540,,-12519,,,,,,,
,,,,,5542,,-12532,,,,,,,
,,,,,5542,,-12533,,,,,,,
,,,,,5542,,-12534,,,,,,,
,,,,,5544,,-12538,,,,,,,
,,,,,5544,,-12539,,,,,,,
,,,,,5544,,-12540,,,,,,,
,,,,,5546,,-12554,,,,,,,
,,,,,5546,,-12555,,,,,,,
,,,,,5546,,-12556,,,,,,,
,,,,,5549,,-12565,,,,,,,
,,,,,5549,,-12566,,,,,,,
,,,,,5549,,-12567,,,,,,,
,,,,,5550,,-12598,,,,,,,
,,,,,5550,,-12599,,,,,,,
,,,,,5550,,-12600,,,,,,,
,,,,,5551,,-12620,,,,,,,
,,,,,5551,,-12621,,,,,,,
,,,,,5551,,-12622,,,,,,,
,,,,,5555,,-12628,,,,,,,
,,,,,5555,,-12629,,,,,,,
,,,,,5555,,-12630,,,,,,,
,,,,,5557,,-12649,,,,,,,
,,,,,5557,,-12650,,,,,,,
,,,,,5557,,-12651,,,,,,,
,,,,,5559,,-12659,,,,,,,
,,,,,5559,,-12660,,,,,,,
,,,,,5559,,-12661,,,,,,,
,,,,,5561,,-12372,,,,,,,
,,,,,5561,,-12373,,,,,,,
,,,,,5561,,-12374,,,,,,,
,,,,,5562,,-12407,,,,,,,
,,,,,5562,,-12408,,,,,,,
,,,,,5562,,-12409,,,,,,,
,,,,,5564,,-12418,,,,,,,
,,,,,5564,,-12419,,,,,,,
,,,,,5564,,-12420,,,,,,,
,,,,,5565,,-12424,,,,,,,
,,,,,5565,,-12425,,,,,,,
,,,,,5565,,-12426,,,,,,,
,,,,,5566,,-12436,,,,,,,
,,,,,5566,,-12437,,,,,,,
,,,,,5566,,-12438,,,,,,,
,,,,,5569,,-12449,,,,,,,
,,,,,5569,,-12450,,,,,,,
,,,,,5569,,-12451,,,,,,,
,,,,,5572,,-12464,,,,,,,
,,,,,5572,,-12465,,,,,,,
,,,,,5572,,-12466,,,,,,,
,,,,,5575,,-12474,,,,,,,
,,,,,5575,,-12475,,,,,,,
,,,,,5575,,-12476,,,,,,,
,,,,,5577,,-12499,,,,,,,
,,,,,5577,,-12500,,,,,,,
,,,,,5577,,-12501,,,,,,,
,,,,,5579,,-12511,,,,,,,
,,,,,5579,,-12512,,,,,,,
,,,,,5579,,-12513,,,,,,,
,,,,,5581,,-12527,,,,,,,
,,,,,5581,,-12528,,,,,,,
,,,,,5581,,-12529,,,,,,,
,,,,,5583,,-12535,,,,,,,
,,,,,5583,,-12536,,,,,,,
,,,,,5583,,-12537,,,,,,,
,,,,,5585,,-12541,,,,,,,
,,,,,5585,,-12542,,,,,,,
,,,,,5585,,-12543,,,,,,,
,,,,,5587,,-12573,,,,,,,
,,,,,5587,,-12574,,,,,,,
,,,,,5587,,-12575,,,,,,,
,,,,,5589,,-12591,,,,,,,
,,,,,5589,,-12592,,,,,,,
,,,,,5589,,-12593,,,,,,,
,,,,,5591,,-12614,,,,,,,
,,,,,5591,,-12615,,,,,,,
,,,,,5591,,-12616,,,,,,,
,,,,,5593,,-12415,,,,,,,
,,,,,5593,,-12416,,,,,,,
,,,,,5593,,-12417,,,,,,,
,,,,,5595,,-12430,,,,,,,
,,,,,5595,,-12431,,,,,,,
,,,,,5595,,-12432,,,,,,,
,,,,,5597,,-12455,,,,,,,
,,,,,5597,,-12456,,,,,,,
,,,,,5597,,-12457,,,,,,,
,,,,,5599,,-12505,,,,,,,
,,,,,5599,,-12506,,,,,,,
,,,,,5599,,-12507,,,,,,,
,,,,,5600,,-12524,,,,,,,
,,,,,5600,,-12525,,,,,,,
,,,,,5600,,-12526,,,,,,,
,,,,,5601,,-12551,,,,,,,
,,,,,5601,,-12552,,,,,,,
,,,,,5601,,-12553,,,,,,,
,,,,,5602,,-12585,,,,,,,
,,,,,5602,,-12586,,,,,,,
,,,,,5602,,-12587,,,,,,,
,,,,,5604,,-12611,,,,,,,
,,,,,5604,,-12612,,,,,,,
,,,,,5604,,-12613,,,,,,,
,,,,,5606,,-12433,,,,,,,
,,,,,5606,,-12434,,,,,,,
,,,,,5606,,-12435,,,,,,,
,,,,,5608,,-12452,,,,,,,
,,,,,5608,,-12453,,,,,,,
,,,,,5608,,-12454,,,,,,,
,,,,,5610,,-12492,,,,,,,
,,,,,5610,,-12493,,,,,,,
,,,,,5610,,-12494,,,,,,,
,,,,,5612,,-12508,,,,,,,
,,,,,5612,,-12509,,,,,,,
,,,,,5612,,-12510,,,,,,,
,,,,,5614,,-12443,,,,,,,
,,,,,5614,,-12444,,,,,,,
,,,,,5614,,-12445,,,,,,,
,,,,,5622,,,-17358,,,,,,
,,,,,5624,,,-17359,,,,,,
,,,,,5626,,,,,,,,,2830
,,,,,5628,,,-17360,,,,,,
,,,,,5631,,,-17361,,,,,,
,,,,,5635,,-12530,,,,,,,
,,,,,5635,,-12531,,,,,,,
,,,,,5635,,-12531,-16917,,,,,,
,,,,,5635,,-12531,-17362,,,,,,
,,,,,5635,,-12531,-18130,,,,,,
,,,,,5637,,-12583,,,,,,,
,,,,,5637,,-12584,,,,,,,
,,,,,5637,,-12584,-16918,,,,,,
,,,,,5637,,-12584,-17363,,,,,,
,,,,,5637,,-12584,-18131,,,,,,
,,,,,5639,,-12605,,,,,,,
,,,,,5639,,-12606,,,,,,,
,,,,,5639,,-12606,-17364,,,,,,
,,,,,5639,,-12606,-18132,,,,,,
,,,,,2240,,,,,,,,,
,,,,,2240,,-10188,,,,,,,
,,,,,2240,,-10188,-18015,,,,,,
,,,,,2240,,-12655,-18015,,,,,,
,,,,,2240,,-12656,-18015,,,,,,
,,,,,2240,,-12656,-16896,,,,,,
,,,,,2240,,-12656,-17365,,,,,,
,,,,,2240,,-12656,-18133,,,,,,
,,,,,2218,,,,,,,,,
,,,,,2218,,-10247,,,,,,,
,,,,,2218,,-10247,-18013,,,,,,
,,,,,2218,,-12710,-18013,,,,,,
,,,,,2218,,-12711,-18013,,,,,,
,,,,,2218,,-12711,-16897,,,,,,
,,,,,2218,,-12711,-17366,,,,,,
,,,,,2218,,-12711,-18134,,,,,,
,,,,,5645,,,-17367,,,,,,
,,,,,5659,,,,,,,,,2830
,,,,,5659,,-12601,,,,,,,2830
,,,,,5659,,-12601,-17368,,,,,,2830
,,,,,5661,,,,,,,,,2830
,,,,,5663,,,,,,,,,2830
,,,,,5665,,-12662,,,,,,,
,,,,,5665,,-12662,-17369,,,,,,
,,,,,5671,,-12675,,,,,,,
,,,,,5671,,-12676,,,,,,,
,,,,,5674,,,,,,,,,2830
,,,,,5674,,-12647,,,,,,,2830
,,,,,5674,,-12648,,,,,,,2830
,,,,,5674,,-12648,-17370,,,,,,2830
,,,,,5675,,-12663,,,,,,,
,,,,,5675,,-12664,,,,,,,
,,,,,5675,,-12665,,,,,,,
,,,,,5675,,-12665,-17371,,,,,,
,,,,,5677,,-12730,,,,,,,
,,,,,5677,,-12730,-17372,,,,,,
,,,,,5681,,-12751,,,,,,,
,,,,,5681,,-12752,,,,,,,
,,,,,5682,,-12766,,,,,,,
,,,,,5682,,-12767,,,,,,,
,,,,,5684,,-12779,,,,,,,
,,,,,5684,,-12780,,,,,,,
,,,,,5686,,,,,,,,,2718
,,,,,5688,,,-17373,,,,,,
,,,,,5689,,-12809,,,,,,,
,,,,,5690,,,-17374,,,,,,
,,,,,5692,,,,,,,,,2720
,,,,,5693,,-12845,,,,,,,
,,,,,5694,,,-17375,,,,,,
,,,,,5697,,,,,,,,,2830
,,,,,2331,,,,,,,,,2830
,,,,,2331,,-10293,,,,,,,2830
,,,,,2331,,-10293,-17011,,,,,,2830
,,,,,2331,,-12950,-17011,,,,,,2830
,,,,,2331,,-12951,-17011,,,,,,2830
,,,,,2331,,-12951,-17376,,,,,,2830
,,,,,5701,,-12617,,,,,,,
,,,,,5701,,-12618,,,,,,,
,,,,,5701,,-12619,,,,,,,
,,,,,5701,,-12619,-17377,,,,,,
,,,,,5704,,-12670,,,,,,,
,,,,,5704,,-12670,-17378,,,,,,
,,,,,5709,,,-17379,,,,,,
,,,,,5712,,-12672,,,,,,,
,,,,,5712,,-12672,-17380,,,,,,
,,,,,5715,,-12677,,,,,,,
,,,,,5715,,-12677,-17381,,,,,,
,,,,,5717,,,,,,,,,2731
,,,,,5719,,-12700,,,,,,,
,,,,,5721,,,-17382,,,,,,
,,,,,5723,,,,,,,,,2830
,,,,,5723,,-12753,,,,,,,2830
,,,,,5723,,-12754,,,,,,,2830
,,,,,5723,,-12754,-17383,,,,,,2830
,,,,,5725,,-12789,,,,,,,
,,,,,5725,,-12790,,,,,,,
,,,,,5725,,-12791,,,,,,,
,,,,,5725,,-12791,-17384,,,,,,
,,,,,5726,,-12888,,,,,,,
,,,,,5726,,-12888,-17385,,,,,,
,,,,,5730,,,-17386,,,,,,
,,,,,5732,,,-17387,,,,,,
,,,,,5733,,,,,,,,,2830
,,,,,2331,,,,,,,,,2830
,,,,,2331,,-10293,,,,,,,2830
,,,,,2331,,-10293,-17011,,,,,,2830
,,,,,2331,,-13039,-17011,,,,,,2830
,,,,,2331,,-13040,-17011,,,,,,2830
,,,,,2331,,-13040,-17388,,,,,,2830
,,,,,5735,,-13055,,,,,,,
,,,,,5735,,-13056,,,,,,,
,,,,,5735,,-13057,,,,,,,
,,,,,5735,,-13057,-17389,,,,,,
,,,,,5737,,-12646,,,,,,,
,,,,,5737,,-12646,-17390,,,,,,
,,,,,5738,,-12654,,,,,,,
,,,,,5740,,,-17391,,,,,,
,,,,,5743,,,-17392,,,,,,
,,,,,5747,,,-17393,,,,,,
,,,,,5749,,,-17394,,,,,,
,,,,,5751,,,-17395,,,,,,
,,,,,5753,,-12689,,,,,,,
,,,,,5755,,,-17396,,,,,,
,,,,,5757,,,,,,,,,2728
,,,,,5759,,,-17397,,,,,,
,,,,,5762,,,-17398,,,,,,
,,,,,5766,,,,,,,,,2720
,,,,,2240,,,,,,,,,
,,,,,2240,,-10188,,,,,,,
,,,,,2240,,-10188,-18015,,,,,,
,,,,,2218,,-10188,-18015,,,,,,
,,,,,2218,,-10247,-18015,,,,,,
,,,,,2218,,-10247,-18013,,,,,,
,,,,,2331,,-10247,-18013,,,,,,
,,,,,2331,,-10293,-18013,,,,,,
,,,,,2331,,-10293,-17011,,,,,,
,,,,,2331,,-12828,-17011,,,,,,
,,,,,2240,,-12829,-17011,,,,,,
,,,,,2218,,-12829,-17011,,,,,,
,,,,,2331,,-12829,-17011,,,,,,
,,,,,2331,,-12831,-17011,,,,,,
,,,,,2331,,-12835,-17011,,,,,,
,,,,,2331,,-12835,-16919,,,,,,
,,,,,2331,,-12835,-17399,,,,,,
,,,,,2331,,-12835,-18135,,,,,,
,,,,,2331,,-12835,-18303,,,,,,
,,,,,2331,,,,,,,,,
,,,,,2331,,-10293,,,,,,,
,,,,,2331,,-10293,-17011,,,,,,
,,,,,2331,,-12920,-17011,,,,,,
,,,,,2331,,-12921,-17011,,,,,,
,,,,,2331,,-12921,-17400,,,,,,
,,,,,5774,,-12999,,,,,,,
,,,,,5774,,-12999,-17401,,,,,,
,,,,,5775,,,-17402,,,,,,
,,,,,5776,,,,,,,,,2720
,,,,,5776,,,,,,,,,2718
,,,,,5776,,,,,,,,,2726
,,,,,5776,,,,,,,,,2758
,,,,,5776,,-16247,,,,,,,2758
,,,,,5776,,-16247,,,,,,,2731
,,,,,5776,,-16247,,,,,,,2718
,,,,,5776,,-16247,,,,,,,2726
,,,,,5776,,-16247,,,,,,,2758
,,,,,5776,,-16233,,,,,,,2758
,,,,,5776,,-13001,,,,,,,2758
,,,,,5776,,-13002,,,,,,,2758
,,,,,5776,,-13003,,,,,,,2758
,,,,,5776,,-13004,,,,,,,2758
,,,,,5776,,-13005,,,,,,,2758
,,,,,5776,,-13006,,,,,,,2758
,,,,,5776,,-13006,-18136,,,,,,2758
,,,,,5776,,-13006,-18304,,,,,,2758
,,,,,5777,,,,,,,,,2720
,,,,,5777,,,,,,,,,2718
,,,,,5777,,,,,,,,,2726
,,,,,5777,,,,,,,,,2758
,,,,,5777,,-16247,,,,,,,2758
,,,,,5777,,-16247,,,,,,,2731
,,,,,5777,,-16247,,,,,,,2718
,,,,,5777,,-16247,,,,,,,2726
,,,,,5777,,-16247,,,,,,,2758
,,,,,5777,,-16233,,,,,,,2758
,,,,,5777,,-16233,,,,,,,2728
,,,,,5777,,-13007,,,,,,,2728
,,,,,5777,,-13008,,,,,,,2728
,,,,,5777,,-13009,,,,,,,2728
,,,,,5777,,-13010,,,,,,,2728
,,,,,5777,,-13018,,,,,,,2728
,,,,,5777,,-13019,,,,,,,2728
,,,,,5777,,-13020,,,,,,,2728
,,,,,5777,,-13020,-18137,,,,,,2728
,,,,,5777,,-13020,-18305,,,,,,2728
,,,,,5778,,,,,,,,,2720
,,,,,5778,,,,,,,,,2718
,,,,,5778,,,,,,,,,2726
,,,,,5778,,,,,,,,,2758
,,,,,5778,,-16247,,,,,,,2758
,,,,,5778,,-16247,,,,,,,2718
,,,,,5778,,-16247,,,,,,,2726
,,,,,5778,,-16247,,,,,,,2758
,,,,,5778,,-16233,,,,,,,2758
,,,,,2331,,-16233,,,,,,,2758
,,,,,2331,,-10293,,,,,,,2758
,,,,,2331,,-10293,-17011,,,,,,2758
,,,,,2331,,-13021,-17011,,,,,,2758
,,,,,2331,,-13022,-17011,,,,,,2758
,,,,,2331,,-13023,-17011,,,,,,2758
,,,,,2331,,-13024,-17011,,,,,,2758
,,,,,2331,,-13025,-17011,,,,,,2758
,,,,,2331,,-13026,-17011,,,,,,2758
,,,,,2331,,-13026,-18138,,,,,,2758
,,,,,2331,,-13026,-18306,,,,,,2758
,,,,,5779,,,,,,,,,2720
,,,,,5779,,,,,,,,,2718
,,,,,5779,,,,,,,,,2726
,,,,,5779,,,,,,,,,2758
,,,,,5779,,-16247,,,,,,,2758
,,,,,5779,,-16247,,,,,,,2718
,,,,,5779,,-16247,,,,,,,2726
,,,,,5779,,-16247,,,,,,,2758
,,,,,5779,,-16233,,,,,,,2758
,,,,,5779,,-16233,,,,,,,2830
,,,,,2246,,-16233,,,,,,,2742
,,,,,2246,,-10202,,,,,,,2742
,,,,,2246,,-10202,-18016,,,,,,2742
,,,,,2246,,-13027,-18016,,,,,,2742
,,,,,2246,,-13028,-18016,,,,,,2742
,,,,,2246,,-13029,-18016,,,,,,2742
,,,,,2246,,-13030,-18016,,,,,,2742
,,,,,2246,,-13031,-18016,,,,,,2742
,,,,,5780,,,,,,,,,3091
,,,,,5780,,,,,,,,,2868
,,,,,5780,,,,,,,,,3081
,,,,,5780,,,,,,,,,2862
,,,,,5780,,,,,,,,,2830
,,,,,2287,,,,,,,,,2830
,,,,,2308,,,,,,,,,2830
,,,,,2156,,,,,,,,,2830
,,,,,2229,,,,,,,,,2830
,,,,,2229,,-16311,,,,,,,2830
,,,,,2229,,-16312,,,,,,,2830
,,,,,2229,,-16312,,,,,,,3089
,,,,,2267,,-16312,,,,,,,3089
,,,,,2267,,-16291,,,,,,,3089
,,,,,2267,,-16291,,,,,,,3094
,,,,,2287,,-16291,,,,,,,3094
,,,,,2287,,-16283,,,,,,,3094
,,,,,2287,,-16283,,,,,,,3109
,,,,,2156,,-16283,,,,,,,3109
,,,,,2156,,-16554,,,,,,,3109
,,,,,2156,,-16554,,,,,,,2830
,,,,,2287,,-16554,,,,,,,2858
,,,,,2287,,-10197,,,,,,,2858
,,,,,2287,,-10198,,,,,,,2858
,,,,,2287,,-10199,,,,,,,2858
,,,,,2287,,-10200,,,,,,,2858
,,,,,2287,,-10201,,,,,,,2858
,,,,,2287,,-10201,-18024,,,,,,2858
,,,,,2308,,-10201,-18024,,,,,,3073
,,,,,2308,,-10224,-18024,,,,,,3073
,,,,,2308,,-10225,-18024,,,,,,3073
,,,,,2308,,-10226,-18024,,,,,,3073
,,,,,2308,,-10227,-18024,,,,,,3073
,,,,,2308,,-10228,-18024,,,,,,3073
,,,,,2308,,-10228,-18030,,,,,,3073
,,,,,2156,,-10228,-18030,,,,,,3077
,,,,,2156,,-10170,-18030,,,,,,3077
,,,,,2156,,-10171,-18030,,,,,,3077
,,,,,2156,,-10172,-18030,,,,,,3077
,,,,,2156,,-10173,-18030,,,,,,3077
,,,,,2156,,-10174,-18030,,,,,,3077
,,,,,2156,,-10174,-18006,,,,,,3077
,,,,,2229,,-10175,-18006,,,,,,3077
,,,,,2229,,-10175,-16997,,,,,,3077
,,,,,2229,,-13143,-16997,,,,,,3077
,,,,,2229,,-13144,-16997,,,,,,3077
,,,,,5781,,,,,,,,,3114
,,,,,5781,,,,,,,,,2865
,,,,,5781,,,,,,,,,3083
,,,,,5781,,,,,,,,,2860
,,,,,5781,,,,,,,,,2830
,,,,,2269,,,,,,,,,2830
,,,,,2121,,,,,,,,,2830
,,,,,2352,,,,,,,,,2830
,,,,,2035,,,,,,,,,2830
,,,,,2171,,,,,,,,,2830
,,,,,2362,,,,,,,,,2830
,,,,,2315,,,,,,,,,2830
,,,,,2366,,,,,,,,,2830
,,,,,2229,,,,,,,,,2830
,,,,,2229,,-16319,,,,,,,2830
,,,,,2229,,-16320,,,,,,,2830
,,,,,2229,,-16320,,,,,,,2830
,,,,,2269,,-16320,,,,,,,3072
,,,,,2269,,-16320,,,,,,,2830
,,,,,2246,,-16320,,,,,,,2830
,,,,,2246,,-10270,,,,,,,2830
,,,,,2246,,-10271,,,,,,,2830
,,,,,2246,,-10272,,,,,,,2830
,,,,,2246,,-10273,,,,,,,2830
,,,,,2246,,-10274,,,,,,,2830
,,,,,2121,,-10274,,,,,,,3075
,,,,,2121,,-10183,,,,,,,3075
,,,,,2121,,-10184,,,,,,,3075
,,,,,2121,,-10185,,,,,,,3075
,,,,,2121,,-10186,,,,,,,3075
,,,,,2121,,-10187,,,,,,,3075
,,,,,2121,,-10187,-18002,,,,,,3075
,,,,,2352,,-10187,-18002,,,,,,3067
,,,,,2352,,-10187,-18002,,,,,,2830
,,,,,2246,,-10187,-18002,,,,,,2830
,,,,,2246,,-10294,-18002,,,,,,2830
,,,,,2246,,-10295,-18002,,,,,,2830
,,,,,2246,,-10296,-18002,,,,,,2830
,,,,,2246,,-10297,-18002,,,,,,2830
,,,,,2246,,-10298,-18002,,,,,,2830
,,,,,2035,,-10298,-18002,,,,,,2737
,,,,,2311,,-10298,-18002,,,,,,2737
,,,,,2171,,-10298,-18002,,,,,,3079
,,,,,2171,,-10178,-18002,,,,,,3079
,,,,,2171,,-10179,-18002,,,,,,3079
,,,,,2171,,-10180,-18002,,,,,,3079
,,,,,2171,,-10181,-18002,,,,,,3079
,,,,,2171,,-10182,-18002,,,,,,3079
,,,,,2171,,-10182,-18007,,,,,,3079
,,,,,2362,,-10182,-18007,,,,,,2733
,,,,,2348,,-10182,-18007,,,,,,2733
,,,,,2348,,-10257,-18007,,,,,,2733
,,,,,2315,,-10257,-18007,,,,,,2708
,,,,,2371,,-10257,-18007,,,,,,2708
,,,,,2366,,-10257,-18007,,,,,,2745
,,,,,2256,,-10257,-18007,,,,,,2745
,,,,,2229,,-10175,-18007,,,,,,2745
,,,,,2229,,-10175,-16997,,,,,,2745
,,,,,2229,,-13364,-16997,,,,,,2745
,,,,,2229,,-13365,-16997,,,,,,2745
,,,,,5783,,,,,,,,,2720
,,,,,5783,,,,,,,,,2718
,,,,,5783,,,,,,,,,2726
,,,,,5783,,,,,,,,,2758
,,,,,5783,,-16247,,,,,,,2758
,,,,,5783,,-13612,,,,,,,2758
,,,,,5783,,-13613,,,,,,,2758
,,,,,5783,,-13614,,,,,,,2758
,,,,,5783,,-13615,,,,,,,2758
,,,,,5783,,-13615,-17403,,,,,,2758
,,,,,5783,,-13615,-18139,,,,,,2758
,,,,,5783,,-13615,-18307,,,,,,2758
,,,,,2254,,,,,,,,,2720
,,,,,2254,,,,,,,,,2756
,,,,,2254,,,,,,,,,2731
,,,,,2254,,,,,,,,,2742
,,,,,2254,,-10258,,,,,,,2742
,,,,,2254,,-10259,,,,,,,2742
,,,,,2254,,-10260,,,,,,,2742
,,,,,2254,,-10261,,,,,,,2742
,,,,,2254,,-10262,,,,,,,2742
,,,,,2254,,-10263,,,,,,,2742
,,,,,2254,,-10263,-18017,,,,,,2742
,,,,,2254,,-10263,-18286,,,,,,2742
,,,,,5787,,,,,,,,,2718
,,,,,5789,,,,,,,,,2718
,,,,,5790,,-16226,,,,,,,2726
,,,,,5790,,-16227,,,,,,,2726
,,,,,5792,,-16234,,,,,,,2758
,,,,,5792,,-16235,,,,,,,2758
,,,,,5794,,,,,,,,,2851
,,,,,5797,,-12627,,,,,,,
,,,,,5799,,,,,,,,,2731
,,,,,5799,,-16257,,,,,,,2731
,,,,,5799,,-16258,,,,,,,2731
,,,,,5799,,-16259,,,,,,,2731
,,,,,5799,,-12682,,,,,,,2731
,,,,,5799,,-12684,,,,,,,2731
,,,,,5799,,-12685,,,,,,,2731
,,,,,5799,,-12685,-17404,,,,,,2731
,,,,,5799,,-12685,-18140,,,,,,2731
,,,,,2331,,,,,,,,,
,,,,,2331,,-10293,,,,,,,
,,,,,2331,,-10293,-17011,,,,,,
,,,,,2331,,-12686,-17011,,,,,,
,,,,,2331,,-12687,-17011,,,,,,
,,,,,2331,,-12688,-17011,,,,,,
,,,,,2331,,-12688,-18141,,,,,,
,,,,,2331,,,,,,,,,
,,,,,2331,,-10293,,,,,,,
,,,,,2331,,-10293,-17011,,,,,,
,,,,,2331,,-12939,-17011,,,,,,
,,,,,2331,,-12940,-17011,,,,,,
,,,,,2331,,-12941,-17011,,,,,,
,,,,,2331,,-12941,-16898,,,,,,
,,,,,2331,,-12941,-17405,,,,,,
,,,,,2331,,-12941,-18142,,,,,,
,,,,,2331,,,,,,,,,
,,,,,2331,,-10293,,,,,,,
,,,,,2331,,-10293,-17011,,,,,,
,,,,,2331,,-13107,-17011,,,,,,
,,,,,2331,,-13108,-17011,,,,,,
,,,,,2331,,-13109,-17011,,,,,,
,,,,,2331,,-13109,-16899,,,,,,
,,,,,2331,,-13109,-17406,,,,,,
,,,,,2331,,-13109,-18143,,,,,,
,,,,,2331,,,,,,,,,
,,,,,2331,,-10293,,,,,,,
,,,,,2331,,-10293,-17011,,,,,,
,,,,,2331,,-13402,-17011,,,,,,
,,,,,2331,,-13403,-17011,,,,,,
,,,,,2331,,-13404,-17011,,,,,,
,,,,,2331,,-13404,-16900,,,,,,
,,,,,2331,,-13404,-17407,,,,,,
,,,,,2331,,-13404,-18144,,,,,,
,,,,,5809,,-12668,,,,,,,
,,,,,5809,,-12669,,,,,,,
,,,,,5809,,-12669,-16920,,,,,,
,,,,,5809,,-12669,-17408,,,,,,
,,,,,5809,,-12669,-18145,,,,,,
,,,,,5809,,-12669,-18308,,,,,,
,,,,,5811,,-12803,,,,,,,
,,,,,5811,,-12804,,,,,,,
,,,,,5811,,-12804,-16921,,,,,,
,,,,,5811,,-12804,-17409,,,,,,
,,,,,5811,,-12804,-18146,,,,,,
,,,,,5811,,-12804,-18309,,,,,,
,,,,,5812,,-12914,,,,,,,
,,,,,5812,,-12915,,,,,,,
,,,,,5812,,-12915,-16922,,,,,,
,,,,,5812,,-12915,-17410,,,,,,
,,,,,5812,,-12915,-18147,,,,,,
,,,,,5812,,-12915,-18310,,,,,,
,,,,,5814,,-13110,,,,,,,
