Id,Type,Title,LibraryId,VizClass,IsExtensionMissing,IsMasterVisualization,Name,SheetName,SheetId,CalcTime,BookmarkApplied,NumOfColumns,NumOfRows,UseCount,CalcConditionUnfulfilled,QsdaVersion,MetaId
69f23f74-8081-402d-8e56-3f3a3a3a2741,barchart,Current Loan Status,,Native,False,True,barchart / Current Loan Status (69f23f74-8081-402d-8e56-3f3a3a3a2741),<Master Library>,,0.005,,1,1,0,False,3.4.5,16002
6ad9d5f5-cbfc-4fe7-8ba0-d2642f3ad2a7,table,"='Credit Pulls - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='Credit Pulls - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (6ad9d5f5-cbfc-4fe7-8ba0-d2642f3ad2a7)",<Master Library>,,0.007,,0,0,0,False,3.4.5,16003
6b97bc91-484d-4439-b645-44bc4e365317,linechart,"=if(vDateToggle1='Application','Applications Taken ',if(vDateToggle1='Closing','Closed Loans ', 'Funded Loans '))
&
Num(if(vMeasure='Volume',
	sum({$<[$(vDateToggle1) Year Previous]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Amount])/
	sum({$<[$(vDateToggle1) 2 Year Previous]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Amount])
	-1,
    count({$<[$(vDateToggle1) Year Previous]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Number])/
	count({$<[$(vDateToggle1) 2 Year Previous]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Number])
	-1
)
,'🡽+0.0%;🡾-0.0%')
&
' Year over Year'",,Native,False,True,"linechart / =if(vDateToggle1='Application','Applications Taken ',if(vDateToggle1='Closing','Closed Loans ', 'Funded Loans '))
&
Num(if(vMeasure='Volume',
	sum({$<[$(vDateToggle1) Year Previous]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Amount])/
	sum({$<[$(vDateToggle1) 2 Year Previous]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Amount])
	-1,
    count({$<[$(vDateToggle1) Year Previous]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Number])/
	count({$<[$(vDateToggle1) 2 Year Previous]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Number])
	-1
)
,'🡽+0.0%;🡾-0.0%')
&
' Year over Year' (6b97bc91-484d-4439-b645-44bc4e365317)",<Master Library>,,0.01,,0,0,1,False,3.4.5,16004
6bbb1f48-7d7f-4d90-9ea5-6037e0714484,filterpane,Scorecard Overview: Select Loan Officer/Account Executive,,Native,False,True,filterpane / Scorecard Overview: Select Loan Officer/Account Executive (6bbb1f48-7d7f-4d90-9ea5-6037e0714484),<Master Library>,,0.002,,0,0,1,False,3.4.5,16005
6d0426de-0889-489c-9dff-dd9fcebedc0f,barchart,"=repeat(chr(160),3)&'Loan Purpose Mix by'&chr(160)&'Entity: $(vScorecard)'

//if(GetSelectedCount(Branch)>0,'Loan Officer','Branch')",,Native,False,True,"barchart / =repeat(chr(160),3)&'Loan Purpose Mix by'&chr(160)&'Entity: $(vScorecard)'

//if(GetSelectedCount(Branch)>0,'Loan Officer','Branch') (6d0426de-0889-489c-9dff-dd9fcebedc0f)",<Master Library>,,0.016,,0,0,1,False,3.4.5,16006
6d0513fe-07c3-43b1-a5b2-c3230418c151,distributionplot,"='DTI Distribution'

//if(vDateToggleCorresp='Registration', 'DTI Distribution: Registered Loans', 'DTI Distribution: Purchased Loans')",,Native,False,True,"distributionplot / ='DTI Distribution'

//if(vDateToggleCorresp='Registration', 'DTI Distribution: Registered Loans', 'DTI Distribution: Purchased Loans') (6d0513fe-07c3-43b1-a5b2-c3230418c151)",<Master Library>,,0.007,,0,0,0,False,3.4.5,16007
6fd39a4b-375e-424d-806e-e44cf0cbf66b,piechart,"=if(vDateToggleCorresp='Registration','Registered Loans by $(vDimension)','Purchased Loans by $(vDimension)')",,Native,False,True,"piechart / =if(vDateToggleCorresp='Registration','Registered Loans by $(vDimension)','Purchased Loans by $(vDimension)') (6fd39a4b-375e-424d-806e-e44cf0cbf66b)",<Master Library>,,0.009,,0,0,0,False,3.4.5,16008
70b18592-3b9e-4af5-998d-fdc122b4b7af,pivot-table,Custom Pivot Report,,Native,False,True,pivot-table / Custom Pivot Report (70b18592-3b9e-4af5-998d-fdc122b4b7af),<Master Library>,,0.054,,0,1,0,False,3.4.5,16009
729a01fc-0d67-439c-b377-f5e042c8ab19,barchart,=chr(160) & chr(160) & 'Current Milestone',,Native,False,True,barchart / =chr(160) & chr(160) & 'Current Milestone' (729a01fc-0d67-439c-b377-f5e042c8ab19),<Master Library>,,0.007,,0,0,0,False,3.4.5,16010
73757860-a69a-40e2-ace2-48c0962d465f,pivot-table,Apps Taken Loan Type Mix,,Native,False,True,pivot-table / Apps Taken Loan Type Mix (73757860-a69a-40e2-ace2-48c0962d465f),<Master Library>,,0.005,,0,0,0,False,3.4.5,16011
73ebd36f-8e81-44b8-a46d-2178c1c902ab,piechart,"=if(vDimension='Channel_ExcludeCorrespondent','Channel','$(vDimension)')",,Native,False,True,"piechart / =if(vDimension='Channel_ExcludeCorrespondent','Channel','$(vDimension)') (73ebd36f-8e81-44b8-a46d-2178c1c902ab)",<Master Library>,,0.008,,0,0,1,False,3.4.5,16012
75004252-53d7-4969-a19e-740392f0b0df,barchart,=chr(160) & chr(160) & 'Investor Status by Year Month',,Native,False,True,barchart / =chr(160) & chr(160) & 'Investor Status by Year Month' (75004252-53d7-4969-a19e-740392f0b0df),<Master Library>,,0.006,,0,0,0,False,3.4.5,16013
76580f7f-d9cf-4d5c-824b-5a1f7860f52b,piechart,"='% Share Of $(=SubField(GetFieldSelections(PieMeasures,', ',$(=Count({1}PieMeasures))),', ',1)) By '&
If('$(vPieAdditionalToggle)'='Additional Fields' AND GetSelectedCount(BarAdditional)>0,'$(=SubField(GetFieldSelections(PieAdditional,', ',$(=Count({1}PieAdditional))),', ',1))','$(=SubField(GetFieldSelections(PieDimensions,', ',$(=Count({1}PieDimensions))),', ',1))')",,Native,False,True,"piechart / ='% Share Of $(=SubField(GetFieldSelections(PieMeasures,', ',$(=Count({1}PieMeasures))),', ',1)) By '&
If('$(vPieAdditionalToggle)'='Additional Fields' AND GetSelectedCount(BarAdditional)>0,'$(=SubField(GetFieldSelections(PieAdditional,', ',$(=Count({1}PieAdditional))),', ',1))','$(=SubField(GetFieldSelections(PieDimensions,', ',$(=Count({1}PieDimensions))),', ',1))') (76580f7f-d9cf-4d5c-824b-5a1f7860f52b)",<Master Library>,,0.015,,1,1,0,False,3.4.5,16014
7b8e66ec-2cf9-4c92-bc53-b3e27393f72a,table,Detail In Range,,Native,False,True,table / Detail In Range (7b8e66ec-2cf9-4c92-bc53-b3e27393f72a),<Master Library>,,0.031,,0,0,0,False,3.4.5,16015
7cce380e-96fa-46ad-8807-7645ae3f03bd,barchart,=chr(160) & chr(160) & 'Investor Status by W-H Days Grouping',,Native,False,True,barchart / =chr(160) & chr(160) & 'Investor Status by W-H Days Grouping' (7cce380e-96fa-46ad-8807-7645ae3f03bd),<Master Library>,,0.005,,0,0,0,False,3.4.5,16016
7d8ff5ee-6322-4d7e-b252-f143894fee96,combochart,=chr(160) & chr(160) & 'Loans Funded',,Native,False,True,combochart / =chr(160) & chr(160) & 'Loans Funded' (7d8ff5ee-6322-4d7e-b252-f143894fee96),<Master Library>,,0.005,,0,0,0,False,3.4.5,16017
7f7e6691-5431-4239-bda0-635a574dfd95,barchart,Loan Program,,Native,False,True,barchart / Loan Program (7f7e6691-5431-4239-bda0-635a574dfd95),<Master Library>,,0.005,,1,1,0,False,3.4.5,16018
803d2556-1f04-476f-80d5-ff9e9940ead3,table,Turn Times Originated Loans: Traditional Workflow,,Native,False,True,table / Turn Times Originated Loans: Traditional Workflow (803d2556-1f04-476f-80d5-ff9e9940ead3),<Master Library>,,0.011,,0,0,0,False,3.4.5,16019
80facb43-91d5-4f7e-ab08-afb1fc8a1328,table,"='Locked - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='Locked - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (80facb43-91d5-4f7e-ab08-afb1fc8a1328)",<Master Library>,,0.008,,0,0,0,False,3.4.5,16020
8102298a-e7e7-4c6b-ba60-69b0aa08ed29,table,"='Loan Detail: ' & if(vDateToggle1='Closing', 'Closed Loans - ', 'Funded Loans - ') & '$(vScorecard)' & ' - ' &
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month',
    if(vToDate='QTD', 'Quarter to Date',
    if(vToDate='Last Quarter Flag', 'Last Quarter',
    if(vToDate='YTD Flag', 
    'Year to Date','Last Year'))))))))",,Native,False,True,"table / ='Loan Detail: ' & if(vDateToggle1='Closing', 'Closed Loans - ', 'Funded Loans - ') & '$(vScorecard)' & ' - ' &
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month',
    if(vToDate='QTD', 'Quarter to Date',
    if(vToDate='Last Quarter Flag', 'Last Quarter',
    if(vToDate='YTD Flag', 
    'Year to Date','Last Year')))))))) (8102298a-e7e7-4c6b-ba60-69b0aa08ed29)",<Master Library>,,0.036,,0,0,0,False,3.4.5,16021
81983f28-83f9-4de4-a246-9b7cb43813c4,pivot-table,"='$(=if(vCompanyDetailDateRange='MonthStart','Month to Date','Year to Date')) Final Disposition'",,Native,False,True,"pivot-table / ='$(=if(vCompanyDetailDateRange='MonthStart','Month to Date','Year to Date')) Final Disposition' (81983f28-83f9-4de4-a246-9b7cb43813c4)",<Master Library>,,0.033,,0,0,1,False,3.4.5,16022
82210289-779d-4a44-a1ff-d51b556bd538,table,"=if(vDateToggle1='Application','Applications Taken ',if(vDateToggle1='Closing','Closed Loans ', 'Funded Loans ')) & 'Year over Year Comparison'",,Native,False,True,"table / =if(vDateToggle1='Application','Applications Taken ',if(vDateToggle1='Closing','Closed Loans ', 'Funded Loans ')) & 'Year over Year Comparison' (82210289-779d-4a44-a1ff-d51b556bd538)",<Master Library>,,0.036,,0,0,1,False,3.4.5,16023
83bbf311-011c-4cf3-a4b2-7c8f9f5129c1,barchart,=chr(160) & chr(160) & 'Loan Folder',,Native,False,True,barchart / =chr(160) & chr(160) & 'Loan Folder' (83bbf311-011c-4cf3-a4b2-7c8f9f5129c1),<Master Library>,,0.005,,0,0,0,False,3.4.5,16024
84a45de0-381d-4147-8bc0-aac144e60e28,filterpane,Loan Officer Filter,,Native,False,True,filterpane / Loan Officer Filter (84a45de0-381d-4147-8bc0-aac144e60e28),<Master Library>,,0.002,,0,0,0,False,3.4.5,16025
b3bc9800-6f41-4a3b-a5e1-d6f2982dfd95,listbox,Loan Officer,,Native,False,True,listbox / Loan Officer (b3bc9800-6f41-4a3b-a5e1-d6f2982dfd95),<Master Library>,,0.002,,0,0,0,False,3.4.5,16026
85828de2-5ad0-4e26-b766-a67865613422,table,"='Approved - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='Approved - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (85828de2-5ad0-4e26-b766-a67865613422)",<Master Library>,,0.007,,0,0,0,False,3.4.5,16029
85c1ace8-39f9-4475-8d2d-96434417f3e0,pivot-table,='Custom Pivot Report',,Native,False,True,pivot-table / ='Custom Pivot Report' (85c1ace8-39f9-4475-8d2d-96434417f3e0),<Master Library>,,0.071,,0,0,0,True,3.4.5,16032
85dc13af-b3f5-40c2-ae92-e4aa5a797c0f,table,"='Approved - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='Approved - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (85dc13af-b3f5-40c2-ae92-e4aa5a797c0f)",<Master Library>,,0.006,,0,0,0,False,3.4.5,16033
8611abe5-1902-4efa-9db9-a9e67a918912,table,"='Loan Detail: Funded Loans - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month',
    if(vToDate='QTD', 'Quarter to Date',
    if(vToDate='Last Quarter Flag', 'Last Quarter',
    if(vToDate='YTD Flag', 
    'Year to Date','Last Year'))))))))",,Native,False,True,"table / ='Loan Detail: Funded Loans - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month',
    if(vToDate='QTD', 'Quarter to Date',
    if(vToDate='Last Quarter Flag', 'Last Quarter',
    if(vToDate='YTD Flag', 
    'Year to Date','Last Year')))))))) (8611abe5-1902-4efa-9db9-a9e67a918912)",<Master Library>,,0.032,,0,0,0,False,3.4.5,16036
8a3a1312-23e6-4f88-b558-a915af942caf,table,'Estimated Closings Loan Detail: Locked Loans',,Native,False,True,table / 'Estimated Closings Loan Detail: Locked Loans' (8a3a1312-23e6-4f88-b558-a915af942caf),<Master Library>,,0.018,,0,0,0,False,3.4.5,16039
8b0e6006-083a-464f-9784-7f20fe2eae7d,barchart,"=if(vMeasure='Volume',
Only({<[$(vDimension)]={""=Rank(sum({$<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Amount]))=1""}>}[$(vDimension)]) &
' largest ' & if(vDimension='Channel_ExcludeCorrespondent','Channel','$(vDimension)')&' Category with ' & num(sum({<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'},[$(vDimension)]={""=Rank(sum([Loan Amount]))=1""}>}[Loan Amount])/
sum({<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}total[Loan Amount]),'0%') &' share',

Only({<[$(vDimension)]={""=Rank(count({$<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Number]))=1""}>}[$(vDimension)]) &
' largest ' & if(vDimension='Channel_ExcludeCorrespondent','Channel','$(vDimension)')&' Category with ' & num(count({<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'},[$(vDimension)]={""=Rank(count([Loan Amount]))=1""}>}[Loan Number])/
count({<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}total[Loan Number]),'0%') &' share'
)",,Native,False,True,"barchart / =if(vMeasure='Volume',
Only({<[$(vDimension)]={""=Rank(sum({$<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Amount]))=1""}>}[$(vDimension)]) &
' largest ' & if(vDimension='Channel_ExcludeCorrespondent','Channel','$(vDimension)')&' Category with ' & num(sum({<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'},[$(vDimension)]={""=Rank(sum([Loan Amount]))=1""}>}[Loan Amount])/
sum({<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}total[Loan Amount]),'0%') &' share',

Only({<[$(vDimension)]={""=Rank(count({$<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}[Loan Number]))=1""}>}[$(vDimension)]) &
' largest ' & if(vDimension='Channel_ExcludeCorrespondent','Channel','$(vDimension)')&' Category with ' & num(count({<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'},[$(vDimension)]={""=Rank(count([Loan Amount]))=1""}>}[Loan Number])/
count({<[$(vDateToggle1) YTD Flag]={Yes},[Correspondent Channel Flag]={'$(vCorrespondent)'}>}total[Loan Number]),'0%') &' share'
) (8b0e6006-083a-464f-9784-7f20fe2eae7d)",<Master Library>,,0.009,,0,0,1,False,3.4.5,16042
8b8589ab-263c-4a54-a753-53236e959c1e,barchart,"=repeat(chr(160),3)&'Funded Loans by Loan Type: ' & 
 	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"barchart / =repeat(chr(160),3)&'Funded Loans by Loan Type: ' & 
 	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (8b8589ab-263c-4a54-a753-53236e959c1e)",<Master Library>,,0.014,,0,0,0,False,3.4.5,16043
8d0c72c5-6d26-421c-81a5-063f7ac5e2e4,linechart,"=If(GetSelectedCount(LineDimensions)>0 AND GetSelectedCount(LineMeasures)>0 OR GetSelectedCount(LineAdditional)>0 AND GetSelectedCount(LineMeasures)>0,
Replace('$(=SubField(GetFieldSelections(LineMeasures,', ',$(=Count({1}LineMeasures))),', ',1))','_Line','')&' Across '&
If('$(vLineAdditionalToggle)'='Additional Fields' AND GetSelectedCount(BarAdditional)>0,'$(=SubField(GetFieldSelections(LineAdditional,', ',$(=Count({1}LineAdditional))),', ',1))','$(=SubField(GetFieldSelections(LineDimensions,', ',$(=Count({1}LineDimensions))),', ',1))')
,
'')",,Native,False,True,"linechart / =If(GetSelectedCount(LineDimensions)>0 AND GetSelectedCount(LineMeasures)>0 OR GetSelectedCount(LineAdditional)>0 AND GetSelectedCount(LineMeasures)>0,
Replace('$(=SubField(GetFieldSelections(LineMeasures,', ',$(=Count({1}LineMeasures))),', ',1))','_Line','')&' Across '&
If('$(vLineAdditionalToggle)'='Additional Fields' AND GetSelectedCount(BarAdditional)>0,'$(=SubField(GetFieldSelections(LineAdditional,', ',$(=Count({1}LineAdditional))),', ',1))','$(=SubField(GetFieldSelections(LineDimensions,', ',$(=Count({1}LineDimensions))),', ',1))')
,
'') (8d0c72c5-6d26-421c-81a5-063f7ac5e2e4)",<Master Library>,,0.013,,2,0,0,False,3.4.5,16046
8e4cbc5b-a1b0-415d-9277-3c40646cba1e,piechart,='Active Loans by $(vDimension)',,Native,False,True,piechart / ='Active Loans by $(vDimension)' (8e4cbc5b-a1b0-415d-9277-3c40646cba1e),<Master Library>,,0.008,,0,0,0,False,3.4.5,16047
91406573-dad1-4b40-8bfb-8a57575fcf7a,filterpane,Scorecard Overview: Closing YearQuarter Filter,,Native,False,True,filterpane / Scorecard Overview: Closing YearQuarter Filter (91406573-dad1-4b40-8bfb-8a57575fcf7a),<Master Library>,,0.002,,0,0,0,False,3.4.5,16050
a6ce9c86-67be-40b4-a37e-94b20aade350,listbox,Closing YearQuarter,,Native,False,True,listbox / Closing YearQuarter (a6ce9c86-67be-40b4-a37e-94b20aade350),<Master Library>,,0.002,,0,0,0,False,3.4.5,16051
91c72cd2-f313-4881-8a69-0557a70a7852,filterpane,Custom Reporting: Coheus Measures Filter,,Native,False,True,filterpane / Custom Reporting: Coheus Measures Filter (91c72cd2-f313-4881-8a69-0557a70a7852),<Master Library>,,0.002,,0,0,1,False,3.4.5,16052
4f1389f7-e7c8-4306-ac4d-020c88754a89,listbox,Coheus Measures,,Native,False,True,listbox / Coheus Measures (4f1389f7-e7c8-4306-ac4d-020c88754a89),<Master Library>,,0.002,,0,0,0,False,3.4.5,16055
9326197f-c251-438c-9659-fa664fbd64fd,pivot-table,Revenue BP by Loan Type,,Native,False,True,pivot-table / Revenue BP by Loan Type (9326197f-c251-438c-9659-fa664fbd64fd),<Master Library>,,0.005,,0,0,0,False,3.4.5,16056
936fa160-128e-443b-804c-31b15729af79,barchart,Margin by Quarter,,Native,False,True,barchart / Margin by Quarter (936fa160-128e-443b-804c-31b15729af79),<Master Library>,,0.004,,0,0,0,False,3.4.5,16059
95fa1b03-2a50-48c5-88a4-ca274dc056ef,pivot-table,Apps Taken Loan Type Mix,,Native,False,True,pivot-table / Apps Taken Loan Type Mix (95fa1b03-2a50-48c5-88a4-ca274dc056ef),<Master Library>,,0.005,,0,0,0,False,3.4.5,16060
975183cd-bc8c-4c40-b1fc-91b2f40f8e9f,table,Turn Times Originated Loans: Group 2,,Native,False,True,table / Turn Times Originated Loans: Group 2 (975183cd-bc8c-4c40-b1fc-91b2f40f8e9f),<Master Library>,,0.007,,1,0,0,False,3.4.5,16063
989742bd-14b4-4026-80d2-26ed848ccb1c,table,Loan Strat_Summary (no Revenue),,Native,False,True,table / Loan Strat_Summary (no Revenue) (989742bd-14b4-4026-80d2-26ed848ccb1c),<Master Library>,,0.01,,0,0,0,False,3.4.5,16064
98f40718-3d2b-49c8-8c84-7d9d63c012bd,table,Detail_All Loans,,Native,False,True,table / Detail_All Loans (98f40718-3d2b-49c8-8c84-7d9d63c012bd),<Master Library>,,0.04,,6,1,0,False,3.4.5,16069
a1ba0231-c8c4-4c75-984e-2f5ef91360ff,barchart,DTI Distribution,,Native,False,True,barchart / DTI Distribution (a1ba0231-c8c4-4c75-984e-2f5ef91360ff),<Master Library>,,0.005,,0,0,0,False,3.4.5,16070
a6fc371c-b0a1-4735-b0f0-10f05db10241,table,"='Clear To Close - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='Clear To Close - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (a6fc371c-b0a1-4735-b0f0-10f05db10241)",<Master Library>,,0.007,,0,0,0,False,3.4.5,16073
a7c37894-bf5f-4c7d-b51b-4249552cd533,sn-grid-chart,=upper(vChannel)&': Overall Quartile by Branch by Month',,Extension,False,True,sn-grid-chart / =upper(vChannel)&': Overall Quartile by Branch by Month' (a7c37894-bf5f-4c7d-b51b-4249552cd533),<Master Library>,,0.03,,0,0,1,False,3.4.5,16076
a836ec71-ad8a-458c-aad3-16bab600fdd2,table,Custom Report,,Native,False,True,table / Custom Report (a836ec71-ad8a-458c-aad3-16bab600fdd2),<Master Library>,,0.059,,0,1,0,False,3.4.5,16079
ab0e84d1-820e-42ae-bdf0-99d3e74e647a,table,"='LE Sent - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='LE Sent - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (ab0e84d1-820e-42ae-bdf0-99d3e74e647a)",<Master Library>,,0.016,,0,0,0,False,3.4.5,16082
ab161f50-3964-4a25-8cf7-8cbd6d6a9b6f,filterpane,Account Executive Filter,,Native,False,True,filterpane / Account Executive Filter (ab161f50-3964-4a25-8cf7-8cbd6d6a9b6f),<Master Library>,,0.003,,0,0,0,False,3.4.5,16083
930f9228-b443-4809-b6b0-3c56f2f1e5d6,listbox,Account Executive,,Native,False,True,listbox / Account Executive (930f9228-b443-4809-b6b0-3c56f2f1e5d6),<Master Library>,,0.003,,0,0,0,False,3.4.5,16086
abc218cc-af9a-4630-a6b7-fde3d99f488c,barchart,LTV Distribution,,Native,False,True,barchart / LTV Distribution (abc218cc-af9a-4630-a6b7-fde3d99f488c),<Master Library>,,0.009,,1,1,0,False,3.4.5,16087
ac040415-4038-48af-8d7c-25d5620554cf,barchart,"='Funded Loans by Loan Purpose: ' & 
 	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"barchart / ='Funded Loans by Loan Purpose: ' & 
 	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (ac040415-4038-48af-8d7c-25d5620554cf)",<Master Library>,,0.011,,0,0,0,False,3.4.5,16090
