Id,Type,Title,LibraryId,VizClass,IsExtensionMissing,IsMasterVisualization,Name,SheetName,SheetId,CalcTime,BookmarkApplied,NumOfColumns,NumOfRows,UseCount,CalcConditionUnfulfilled,QsdaVersion,MetaId
8c08016c-3b07-4a88-9473-03b6a54988cb,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (8c08016c-3b07-4a88-9473-03b6a54988cb),<Master Library>,,0.003,,0,0,0,False,3.4.5,9345
8c6f00e8-e048-4dea-a047-b2f659d6d8f6,filterpane,3vue_Loan Program Filter,,Native,False,True,filterpane / 3vue_Loan Program Filter (8c6f00e8-e048-4dea-a047-b2f659d6d8f6),<Master Library>,,0.001,,0,0,0,False,3.4.5,9346
7d9ad4de-e326-4116-a272-a881022bd1e7,listbox,Loan Program,,Native,False,True,listbox / Loan Program (7d9ad4de-e326-4116-a272-a881022bd1e7),<Master Library>,,0.003,,1,482,0,False,3.4.5,9347
8d6f7193-9292-4019-914a-b880c02f4539,qlik-variable-input,Year,,Extension,False,True,qlik-variable-input / Year (8d6f7193-9292-4019-914a-b880c02f4539),<Master Library>,,0.003,,0,0,0,False,3.4.5,9348
8ead8353-7f61-4cea-80d5-99bd0f767d67,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (8ead8353-7f61-4cea-80d5-99bd0f767d67),<Master Library>,,0.004,,0,0,0,False,3.4.5,9349
8efe04c7-8c7e-405b-8e4a-fe762c4e15af,action-button,qs_CyclicalDateButton,,Native,False,True,action-button / qs_CyclicalDateButton (8efe04c7-8c7e-405b-8e4a-fe762c4e15af),<Master Library>,,0.004,,0,0,0,False,3.4.5,9350
9018c6b1-cb8c-480f-9e0a-3e5d4a31110a,barchart,Current Loan Status,,Native,False,True,barchart / Current Loan Status (9018c6b1-cb8c-480f-9e0a-3e5d4a31110a),<Master Library>,,0.06,,2,5,0,False,3.4.5,9352
9095f620-ed22-4800-bc32-ee68bff801a4,combochart,"=
if(GetSelectedCount([$(vScorecardActor)])>0,

'$(=Num(

Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}distinct [$(vScorecardActor)])
/Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecardActor)]=>}total distinct [$(vScorecardActor)])

,'#,##0.0%')) of '&

If('$(vScorecardActor)' = 'Mortgage Loan Officer (MLO)',
		If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive'))
)

&' contribute an Average Revenue per Loan of $(=Num([vScorecardActor_Revenue per Loan ($)],'$#,##0'))',

'Average Revenue per Loan is $(=Num([vScorecardActor_Revenue per Loan ($)],'$#,##0'))'

)",,Native,False,True,"combochart / =
if(GetSelectedCount([$(vScorecardActor)])>0,

'$(=Num(

Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}distinct [$(vScorecardActor)])
/Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecardActor)]=>}total distinct [$(vScorecardActor)])

,'#,##0.0%')) of '&

If('$(vScorecardActor)' = 'Mortgage Loan Officer (MLO)',
		If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive'))
)

&' contribute an Average Revenue per Loan of $(=Num([vScorecardActor_Revenue per Loan ($)],'$#,##0'))',

'Average Revenue per Loan is $(=Num([vScorecardActor_Revenue per Loan ($)],'$#,##0'))'

) (9095f620-ed22-4800-bc32-ee68bff801a4)",<Master Library>,,0.18,,2,44,1,False,3.4.5,9353
910095c2-13b4-4e3a-a33f-a88242c8f246,pivot-table,='$(vOpsScorecardActor) Output Scorecard Summary',,Native,False,True,pivot-table / ='$(vOpsScorecardActor) Output Scorecard Summary' (910095c2-13b4-4e3a-a33f-a88242c8f246),<Master Library>,,2.082,,3,21,1,False,3.4.5,9354
9536c92c-ee14-4175-9a6c-3dea4d3a92a3,filterpane,3vue_Revenue Tiers_Loan Officer Filter,,Native,False,True,filterpane / 3vue_Revenue Tiers_Loan Officer Filter (9536c92c-ee14-4175-9a6c-3dea4d3a92a3),<Master Library>,,0.001,,0,0,1,False,3.4.5,9355
7a6c8b0e-de32-435a-95e8-e7c00734e4a0,listbox,='Revenue Tiers',,Native,False,True,listbox / ='Revenue Tiers' (7a6c8b0e-de32-435a-95e8-e7c00734e4a0),<Master Library>,,0.162,,1,3,0,False,3.4.5,9356
95734d30-8731-4974-a15f-08af60c85e10,qlik-variable-input,=chr(32),,Extension,False,True,qlik-variable-input / =chr(32) (95734d30-8731-4974-a15f-08af60c85e10),<Master Library>,,0.003,,0,0,1,False,3.4.5,9357
95c40996-1f8c-4775-a44e-189ff9bb272c,barchart,=chr(160) & chr(160) & 'Warehouse by ' & '$(vMeasure)',,Native,False,True,barchart / =chr(160) & chr(160) & 'Warehouse by ' & '$(vMeasure)' (95c40996-1f8c-4775-a44e-189ff9bb272c),<Master Library>,,0.029,,2,3,0,False,3.4.5,9358
96832430-a304-4967-a1a0-5ec558555a0d,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (96832430-a304-4967-a1a0-5ec558555a0d),<Master Library>,,0.002,,0,0,0,False,3.4.5,9359
96dde110-6ac9-43f3-9808-652f3832d1b9,qlik-variable-input,Current Production Toggle,,Extension,False,True,qlik-variable-input / Current Production Toggle (96dde110-6ac9-43f3-9808-652f3832d1b9),<Master Library>,,0.002,,0,0,0,False,3.4.5,9360
9762d13d-4a0a-49fa-b3fa-0f79775f5cfc,table,Credit Risk Management: Occupancy Table,,Native,False,True,table / Credit Risk Management: Occupancy Table (9762d13d-4a0a-49fa-b3fa-0f79775f5cfc),<Master Library>,,0.109,,9,4,1,False,3.4.5,9361
976bf818-147e-49eb-a463-ec4ad10d59b4,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (976bf818-147e-49eb-a463-ec4ad10d59b4),<Master Library>,,0.003,,0,0,0,False,3.4.5,9362
97b7b6e2-d0a9-4145-8ad0-8498455eb249,barchart,Actors By Tier,,Native,False,True,barchart / Actors By Tier (97b7b6e2-d0a9-4145-8ad0-8498455eb249),<Master Library>,,0.202,,4,3,0,False,3.4.5,9363
97bb3dd5-cf1c-45e9-b353-774c4ee2a4fb,qlik-variable-input,Month,,Extension,False,True,qlik-variable-input / Month (97bb3dd5-cf1c-45e9-b353-774c4ee2a4fb),<Master Library>,,0.002,,0,0,0,False,3.4.5,9364
987b447a-6d7c-469f-b363-2572721a2bbb,sn-text,Company Performance Detail: Applications Taken Story,,Extension,False,True,sn-text / Company Performance Detail: Applications Taken Story (987b447a-6d7c-469f-b363-2572721a2bbb),<Master Library>,,0.148,,10,1,2,False,3.4.5,9365
992a30c9-9e45-4615-ab00-2211418a0bce,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (992a30c9-9e45-4615-ab00-2211418a0bce),<Master Library>,,0.002,,0,0,0,False,3.4.5,9366
9b28309f-8225-426c-be35-13e85b83084a,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (9b28309f-8225-426c-be35-13e85b83084a),<Master Library>,,0.003,,0,0,0,False,3.4.5,9367
9bf255fe-4a4f-47ff-bca9-227806417249,kpi,Operation Scorecard Trends: Loan Complexity Score KPI,,Native,False,True,kpi / Operation Scorecard Trends: Loan Complexity Score KPI (9bf255fe-4a4f-47ff-bca9-227806417249),<Master Library>,,0.024,,1,1,1,False,3.4.5,9368
9c5fdf8e-01ea-49b0-a512-43bcb428eed4,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (9c5fdf8e-01ea-49b0-a512-43bcb428eed4),<Master Library>,,0.002,,0,0,0,False,3.4.5,9369
9cd9e7af-fc10-4a95-bf2f-5566861eef57,qlik-variable-input,=chr(32),,Extension,False,True,qlik-variable-input / =chr(32) (9cd9e7af-fc10-4a95-bf2f-5566861eef57),<Master Library>,,0.002,,0,0,1,False,3.4.5,9370
9e3291a4-f0e9-4662-8847-5f291bb88d8d,qlik-variable-input,Select an Actor,,Extension,False,True,qlik-variable-input / Select an Actor (9e3291a4-f0e9-4662-8847-5f291bb88d8d),<Master Library>,,0.003,,0,0,0,False,3.4.5,9371
9e65d256-2987-474a-8e70-87d9b6d23f25,qlik-variable-input,=chr(32),,Extension,False,True,qlik-variable-input / =chr(32) (9e65d256-2987-474a-8e70-87d9b6d23f25),<Master Library>,,0.002,,0,0,1,False,3.4.5,9372
9ff2921f-f7c1-49cf-87c3-300be8a156a1,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (9ff2921f-f7c1-49cf-87c3-300be8a156a1),<Master Library>,,0.002,,0,0,0,False,3.4.5,9373
a01c9cf9-4941-48d8-b637-a19defe62ffd,kpi,Geography: Volume KPI,,Native,False,True,kpi / Geography: Volume KPI (a01c9cf9-4941-48d8-b637-a19defe62ffd),<Master Library>,,0.008,,1,1,1,False,3.4.5,9374
a1f15810-3330-4dd6-b0be-a0eac900bc82,table,Credit Risk Management: Loan Type Table,,Native,False,True,table / Credit Risk Management: Loan Type Table (a1f15810-3330-4dd6-b0be-a0eac900bc82),<Master Library>,,0.105,,9,6,1,False,3.4.5,9375
a30432a4-2a5d-40c9-8abe-d4b3f9ea6c2c,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (a30432a4-2a5d-40c9-8abe-d4b3f9ea6c2c),<Master Library>,,0.003,,0,0,0,False,3.4.5,9376
a3299ca9-263d-41cf-827f-c3d374f47092,table,='Loan Funnel $(vYear)',,Native,False,True,table / ='Loan Funnel $(vYear)' (a3299ca9-263d-41cf-827f-c3d374f47092),<Master Library>,,0.171,,5,9,1,False,3.4.5,9377
a561c4eb-1bb0-4f2b-bfd4-386dec18b8eb,combochart,"=
if(GetSelectedCount([$(vScorecardActor)])>0,

'$(=Num(

Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}distinct [$(vScorecardActor)])
/Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecardActor)]=>}total distinct [$(vScorecardActor)])

,'#,##0.0%')) of '&

If('$(vScorecardActor)' = 'Mortgage Loan Officer (MLO)',
		If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive'))
)

&' contribute Revenue of 

$(=Num([vScorecardActor_Revenue BPS],'#,##0')) BPS',

'Total Revenue is $(=Num([vScorecardActor_Revenue BPS],'#,##0')) BPS'

)",,Native,False,True,"combochart / =
if(GetSelectedCount([$(vScorecardActor)])>0,

'$(=Num(

Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}distinct [$(vScorecardActor)])
/Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecardActor)]=>}total distinct [$(vScorecardActor)])

,'#,##0.0%')) of '&

If('$(vScorecardActor)' = 'Mortgage Loan Officer (MLO)',
		If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive'))
)

&' contribute Revenue of 

$(=Num([vScorecardActor_Revenue BPS],'#,##0')) BPS',

'Total Revenue is $(=Num([vScorecardActor_Revenue BPS],'#,##0')) BPS'

) (a561c4eb-1bb0-4f2b-bfd4-386dec18b8eb)",<Master Library>,,0.173,,2,44,1,False,3.4.5,9378
a56e8ed8-64ee-4714-a37c-04f0d35320e7,kpi,Company Scorecard: WA FICO,,Native,False,True,kpi / Company Scorecard: WA FICO (a56e8ed8-64ee-4714-a37c-04f0d35320e7),<Master Library>,,0.014,,1,1,1,False,3.4.5,9379
a5df6a1b-d67f-4296-a68c-b807d324c435,qlik-variable-input,Choose Short Term Comparison Date Range,,Extension,False,True,qlik-variable-input / Choose Short Term Comparison Date Range (a5df6a1b-d67f-4296-a68c-b807d324c435),<Master Library>,,0.002,,0,0,1,False,3.4.5,9380
a5ea3e6d-8df7-4f00-a4ba-79c592b30fd8,table,Detail_All Loans,,Native,False,True,table / Detail_All Loans (a5ea3e6d-8df7-4f00-a4ba-79c592b30fd8),<Master Library>,,0.624,,63,16823,0,False,3.4.5,9381
a69ea32a-e65c-4f51-a82f-9812ce7a1696,qlik-variable-input,=chr(32),,Extension,False,True,qlik-variable-input / =chr(32) (a69ea32a-e65c-4f51-a82f-9812ce7a1696),<Master Library>,,0.002,,0,0,1,False,3.4.5,9382
a6eca9a7-49c8-485e-828f-db66900987ab,table,Credit Risk Management: DTI Distribution Table,,Native,False,True,table / Credit Risk Management: DTI Distribution Table (a6eca9a7-49c8-485e-828f-db66900987ab),<Master Library>,,0.04,,5,6,1,False,3.4.5,9383
a6fc371c-b0a1-4735-b0f0-10f05db10241,table,"='Clear To Close - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='Clear To Close - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (a6fc371c-b0a1-4735-b0f0-10f05db10241)",<Master Library>,,0.07,,8,16823,0,False,3.4.5,9384
a80a0484-8708-40e3-b3a0-00fac2a87d87,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (a80a0484-8708-40e3-b3a0-00fac2a87d87),<Master Library>,,0.003,,0,0,0,False,3.4.5,9385
a882f15a-879e-4b98-9322-7a0e0d97e97c,filterpane,3vue_Loan Source Filter,,Native,False,True,filterpane / 3vue_Loan Source Filter (a882f15a-879e-4b98-9322-7a0e0d97e97c),<Master Library>,,0.001,,0,0,0,False,3.4.5,9386
01093dd7-8c33-4d1b-b6e0-18b1742a9e4e,listbox,Loan Source,,Native,False,True,listbox / Loan Source (01093dd7-8c33-4d1b-b6e0-18b1742a9e4e),<Master Library>,,0.001,,1,7,0,False,3.4.5,9387
a93915c0-d814-4d00-b566-1717b8d7053f,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (a93915c0-d814-4d00-b566-1717b8d7053f),<Master Library>,,0.003,,0,0,0,False,3.4.5,9388
a9c7919e-ee37-4eb3-8cc8-d8ae7e530bb6,qlik-variable-input,=chr(32),,Extension,False,True,qlik-variable-input / =chr(32) (a9c7919e-ee37-4eb3-8cc8-d8ae7e530bb6),<Master Library>,,0.003,,0,0,1,False,3.4.5,9389
a9d47f62-9214-4329-a16c-5e5f3d23edcc,qlik-variable-input,='Choose $(vMaxYear) Time Period',,Extension,False,True,qlik-variable-input / ='Choose $(vMaxYear) Time Period' (a9d47f62-9214-4329-a16c-5e5f3d23edcc),<Master Library>,,0.002,,0,0,1,False,3.4.5,9390
aa2e259d-eae9-4c47-adb8-1b16011c4d84,sn-text,Important Information,,Extension,False,True,sn-text / Important Information (aa2e259d-eae9-4c47-adb8-1b16011c4d84),<Master Library>,,0.022,,1,1,0,False,3.4.5,9391
ab0e84d1-820e-42ae-bdf0-99d3e74e647a,table,"='LE Sent - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='LE Sent - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (ab0e84d1-820e-42ae-bdf0-99d3e74e647a)",<Master Library>,,0.018,,8,1,0,False,3.4.5,9392
abc218cc-af9a-4630-a6b7-fde3d99f488c,barchart,LTV Distribution,,Native,False,True,barchart / LTV Distribution (abc218cc-af9a-4630-a6b7-fde3d99f488c),<Master Library>,,0.012,,2,10,0,False,3.4.5,9393
ad17911a-a54f-4f71-8b05-fc444f58e0fe,sn-text,TopTiering Story,,Extension,False,True,sn-text / TopTiering Story (ad17911a-a54f-4f71-8b05-fc444f58e0fe),<Master Library>,,0.727,,6,1,1,False,3.4.5,9394
ad706e3c-b454-4e58-823b-6c0bc7b4d2ae,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (ad706e3c-b454-4e58-823b-6c0bc7b4d2ae),<Master Library>,,0.002,,0,0,0,False,3.4.5,9395
b1a795c3-67c4-440b-93a7-7f14a8dfb339,pivot-table,='$(vOpsScorecardActor) Output Trends',,Native,False,True,pivot-table / ='$(vOpsScorecardActor) Output Trends' (b1a795c3-67c4-440b-93a7-7f14a8dfb339),<Master Library>,,0.528,,95,9,1,False,3.4.5,9396
b2386230-6bc3-4ed8-a35d-1c099f8397f3,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (b2386230-6bc3-4ed8-a35d-1c099f8397f3),<Master Library>,,0.002,,0,0,0,False,3.4.5,9397
b36a2e41-6dd0-4831-9279-42b2cc4d9822,sn-text,Loan Detail: Important Information,,Extension,False,True,sn-text / Loan Detail: Important Information (b36a2e41-6dd0-4831-9279-42b2cc4d9822),<Master Library>,,0.003,,1,1,1,False,3.4.5,9398
b3a092b5-38e7-4569-b49a-198c2575b1f9,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (b3a092b5-38e7-4569-b49a-198c2575b1f9),<Master Library>,,0.003,,0,0,0,False,3.4.5,9399
b3cb0874-3711-45d8-aaad-feff3be42a47,barchart,Loan Type,,Native,False,True,barchart / Loan Type (b3cb0874-3711-45d8-aaad-feff3be42a47),<Master Library>,,0.053,,2,7,0,False,3.4.5,9400
b4fa08ef-f38a-4f8a-9436-f3de9b492788,table,"='Detail by $(vScorecard)'

/*
& 

If('$(vScorecard)' = 'Branch','Branch','$(vScorecard)')
            


",,Native,False,True,"table / ='Detail by $(vScorecard)'

/*
& 

If('$(vScorecard)' = 'Branch','Branch','$(vScorecard)')
            


 (b4fa08ef-f38a-4f8a-9436-f3de9b492788)",<Master Library>,,0.147,,6,8,1,False,3.4.5,9401
b57d84f6-02c3-40b8-b5f8-e29c7f896bc1,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (b57d84f6-02c3-40b8-b5f8-e29c7f896bc1),<Master Library>,,0.003,,0,0,0,False,3.4.5,9402
b64c6c10-9ad2-4571-af3b-ffeefd3db499,barchart,='Loans Started in $(vYear)',,Native,False,True,barchart / ='Loans Started in $(vYear)' (b64c6c10-9ad2-4571-af3b-ffeefd3db499),<Master Library>,,0.067,,2,7,1,False,3.4.5,9403
b713516e-25fa-48ef-afe0-dfeefcb4b3e8,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (b713516e-25fa-48ef-afe0-dfeefcb4b3e8),<Master Library>,,0.003,,0,0,0,False,3.4.5,9404
b71c1622-6d9e-4247-862f-7cb05b590ce2,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (b71c1622-6d9e-4247-862f-7cb05b590ce2),<Master Library>,,0.002,,0,0,0,False,3.4.5,9405
b7a209e1-e069-4045-bce9-7ceb26099f04,qlik-variable-input,chr(32),,Extension,False,True,qlik-variable-input / chr(32) (b7a209e1-e069-4045-bce9-7ceb26099f04),<Master Library>,,0.002,,0,0,1,False,3.4.5,9406
b7acb5ee-99cf-46df-9f44-e6a81b96af1f,barchart,='Loans Started in $(vYear)',,Native,False,True,barchart / ='Loans Started in $(vYear)' (b7acb5ee-99cf-46df-9f44-e6a81b96af1f),<Master Library>,,0.044,,2,7,1,False,3.4.5,9407
b82efe54-820b-41f8-a22a-a2f89b3b2b91,pivot-table,='$(vOpsScorecardActor) Output Trends',,Native,False,True,pivot-table / ='$(vOpsScorecardActor) Output Trends' (b82efe54-820b-41f8-a22a-a2f89b3b2b91),<Master Library>,,0.564,,47,17,1,False,3.4.5,9408
b85d8e37-ae03-4513-8910-c180f8ff69b2,barchart,='Loans Started in $(vYear)',,Native,False,True,barchart / ='Loans Started in $(vYear)' (b85d8e37-ae03-4513-8910-c180f8ff69b2),<Master Library>,,0.041,,2,7,1,False,3.4.5,9409
b97be58e-afa1-4e96-8e2a-fdce46695552,qlik-variable-input,Choose a Date Range,,Extension,False,True,qlik-variable-input / Choose a Date Range (b97be58e-afa1-4e96-8e2a-fdce46695552),<Master Library>,,0.002,,0,0,0,False,3.4.5,9410
baf430b1-9023-4334-a0b5-cef2ddead554,container,TopTiering: Middle Chart Container,,Native,False,True,container / TopTiering: Middle Chart Container (baf430b1-9023-4334-a0b5-cef2ddead554),<Master Library>,,0.456,,0,0,1,False,3.4.5,9411
bb00632c-3e78-42a1-924b-50a7e16f46e2,piechart,Loan Purpose,,Native,False,True,piechart / Loan Purpose (bb00632c-3e78-42a1-924b-50a7e16f46e2),<Master Library>,,0.045,,2,7,0,False,3.4.5,9412
bb9b228f-b3b3-4972-8ea7-ee7bdc6b0f2e,qlik-variable-input,Choose a Chart View,,Extension,False,True,qlik-variable-input / Choose a Chart View (bb9b228f-b3b3-4972-8ea7-ee7bdc6b0f2e),<Master Library>,,0.002,,0,0,0,False,3.4.5,9413
bba1367f-42cf-4b5c-a964-3a63d20c0b0e,combochart,"=
if(GetSelectedCount([$(vScorecard)])>0,

'$(=Num(

Count({<[$(vScorecard)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}distinct [$(vScorecard)])
/Count({<[$(vScorecard)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecard)]=>}total distinct [$(vScorecard)])

,'#,##0.0%')) of '&

If('$(vScorecard)' = 'Branch','Branches','$(vScorecard)')
            


&' contribute 

$(=Num(

sum({$<[$(vScorecard)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}[[Loan Amount]])
/Sum({<[$(vScorecard)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecard)]=>} total [Loan Amount])

,'#,##0.0%')) of Total Volume $ | 

$(=[vScorecard_Volume Auto Format])',

'Total Volume is $(=[vScorecard_Volume Auto Format])'

)",,Native,False,True,"combochart / =
if(GetSelectedCount([$(vScorecard)])>0,

'$(=Num(

Count({<[$(vScorecard)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}distinct [$(vScorecard)])
/Count({<[$(vScorecard)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecard)]=>}total distinct [$(vScorecard)])

,'#,##0.0%')) of '&

If('$(vScorecard)' = 'Branch','Branches','$(vScorecard)')
            


&' contribute 

$(=Num(

sum({$<[$(vScorecard)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}[[Loan Amount]])
/Sum({<[$(vScorecard)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecard)]=>} total [Loan Amount])

,'#,##0.0%')) of Total Volume $ | 

$(=[vScorecard_Volume Auto Format])',

'Total Volume is $(=[vScorecard_Volume Auto Format])'

) (bba1367f-42cf-4b5c-a964-3a63d20c0b0e)",<Master Library>,,0.19,,3,14,1,False,3.4.5,9414
bcd5554a-6c7e-444b-ae43-547eb1badd42,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (bcd5554a-6c7e-444b-ae43-547eb1badd42),<Master Library>,,0.004,,0,0,0,False,3.4.5,9415
bce56f06-5858-4742-8a9d-060fbfe831f0,qlik-variable-input,Choose TopTiering Actor,,Extension,False,True,qlik-variable-input / Choose TopTiering Actor (bce56f06-5858-4742-8a9d-060fbfe831f0),<Master Library>,,0.002,,0,0,1,False,3.4.5,9416
bd1a7031-95a1-430f-a5c7-dde1651f83d2,container,Company Performance Detail: Bottom Left Chart Container,,Native,False,True,container / Company Performance Detail: Bottom Left Chart Container (bd1a7031-95a1-430f-a5c7-dde1651f83d2),<Master Library>,,0.002,,0,0,2,False,3.4.5,9417
be658945-5798-438a-8ca8-950e0215af04,barchart,FICO Distribution,,Native,False,True,barchart / FICO Distribution (be658945-5798-438a-8ca8-950e0215af04),<Master Library>,,0.019,,2,9,1,False,3.4.5,9418
be847bc4-3b28-4fe2-82a0-88e350a928c8,container,Sales Scorecard: Chart Container,,Native,False,True,container / Sales Scorecard: Chart Container (be847bc4-3b28-4fe2-82a0-88e350a928c8),<Master Library>,,0.002,,0,0,1,False,3.4.5,9419
bf44d83a-44ca-42f5-92f8-9106ebabe11f,table,"='Loan Detail'
/*
'Approved - '&
pick(match(vToDate,'Today Flag','Yesterday Flag','Last Week Flag','MTD','Previous Month Flag','QTD','YTD Flag','Previous Year Flag'),'Today','Yesterday','','Month to Date','Last Month','Quarter to Date','Year to Date','Last Year')",,Native,False,True,"table / ='Loan Detail'
/*
'Approved - '&
pick(match(vToDate,'Today Flag','Yesterday Flag','Last Week Flag','MTD','Previous Month Flag','QTD','YTD Flag','Previous Year Flag'),'Today','Yesterday','','Month to Date','Last Month','Quarter to Date','Year to Date','Last Year') (bf44d83a-44ca-42f5-92f8-9106ebabe11f)",<Master Library>,,0.07,,9,16823,0,False,3.4.5,9420
