Key_Appinfo,Key_Bookmark,Key_Calctime,Key_Dimension,Key_Error,Key_Expression,Key_Field,Key_Function,Key_Flag,Key_Lineage,Key_Sheet,Key_Table,Key_TableField,Key_Vizobject,Key_Variable
,,,,,57910,,-94425,,,,,,,40675
,,,,,57910,,-94426,,,,,,,40675
,,,,,57910,,-94427,,,,,,,40675
,,,,,57910,,-94428,,,,,,,40675
,,,,,57910,,-94428,-107234,,,,,,40675
,,,,,57911,,-94429,,,,,,,
,,,,,57912,,-94430,,,,,,,
,,,,,57913,,-100308,,,,,,,35783
,,,,,57913,,-100307,,,,,,,35782
,,,,,57913,,-100244,,,,,,,35512
,,,,,57913,,-100253,,,,,,,35569
,,,,,57913,,-100253,,,,,,,40675
,,,,,57913,,-94431,,,,,,,40675
,,,,,57913,,-94432,,,,,,,40675
,,,,,57913,,-94433,,,,,,,40675
,,,,,57913,,-94434,,,,,,,40675
,,,,,57913,,-94435,,,,,,,40675
,,,,,57913,,-94436,,,,,,,40675
,,,,,57913,,-94437,,,,,,,40675
,,,,,57913,,-94438,,,,,,,40675
,,,,,57913,,-94439,,,,,,,40675
,,,,,57913,,-94440,,,,,,,40675
,,,,,57913,,-94441,,,,,,,40675
,,,,,57913,,-94442,,,,,,,40675
,,,,,57913,,-94443,,,,,,,40675
,,,,,57913,,-94444,,,,,,,40675
,,,,,57913,,-94445,,,,,,,40675
,,,,,57913,,-94446,,,,,,,40675
,,,,,57913,,-94447,,,,,,,40675
,,,,,57913,,-94448,,,,,,,40675
,,,,,57913,,-94449,,,,,,,40675
,,,,,57913,,-94450,,,,,,,40675
,,,,,57914,,-100310,,,,,,,35784
,,,,,57914,,-100308,,,,,,,35783
,,,,,57914,,-100307,,,,,,,35782
,,,,,57914,,-100244,,,,,,,35512
,,,,,57914,,-100253,,,,,,,35569
,,,,,57914,,-100253,,,,,,,40675
,,,,,57914,,-94451,,,,,,,40675
,,,,,57914,,-94452,,,,,,,40675
,,,,,57914,,-94453,,,,,,,40675
,,,,,57914,,-94454,,,,,,,40675
,,,,,57914,,-94455,,,,,,,40675
,,,,,57914,,-94456,,,,,,,40675
,,,,,57914,,-94457,,,,,,,40675
,,,,,57914,,-94458,,,,,,,40675
,,,,,57914,,-94459,,,,,,,40675
,,,,,57914,,-94460,,,,,,,40675
,,,,,57914,,-94461,,,,,,,40675
,,,,,57914,,-94462,,,,,,,40675
,,,,,57914,,-94463,,,,,,,40675
,,,,,57914,,-94464,,,,,,,40675
,,,,,57914,,-94465,,,,,,,40675
,,,,,57914,,-94466,,,,,,,40675
,,,,,57914,,-94467,,,,,,,40675
,,,,,57914,,-94468,,,,,,,40675
,,,,,57914,,-94469,,,,,,,40675
,,,,,57914,,-94470,,,,,,,40675
,,,,,33950,,,,,,,,,35784
,,,,,33950,,,,,,,,,35783
,,,,,33950,,,,,,,,,35782
,,,,,33950,,,,,,,,,35512
,,,,,33950,,,,,,,,,35569
,,,,,33950,,,,,,,,,40675
,,,,,33950,,-86061,,,,,,,40675
,,,,,33950,,-86062,,,,,,,40675
,,,,,33950,,-86063,,,,,,,40675
,,,,,33950,,-86064,,,,,,,40675
,,,,,33950,,-86065,,,,,,,40675
,,,,,33950,,-86066,,,,,,,40675
,,,,,33950,,-86067,,,,,,,40675
,,,,,33950,,-86068,,,,,,,40675
,,,,,33950,,-86069,,,,,,,40675
,,,,,33950,,-86070,,,,,,,40675
,,,,,33950,,-86071,,,,,,,40675
,,,,,33950,,-86072,,,,,,,40675
,,,,,33950,,-86073,,,,,,,40675
,,,,,33950,,-86074,,,,,,,40675
,,,,,33950,,-86075,,,,,,,40675
,,,,,33950,,-86076,,,,,,,40675
,,,,,33950,,-86077,,,,,,,40675
,,,,,33950,,-86078,,,,,,,40675
,,,,,33950,,-86079,,,,,,,40675
,,,,,33950,,-86080,,,,,,,40675
,,,,,63783,,-86080,,,,,,,40675
,,,,,34105,,-86080,,,,,,,35783
,,,,,34105,,-86080,,,,,,,35782
,,,,,34105,,-86080,,,,,,,35512
,,,,,34105,,-86080,,,,,,,35569
,,,,,34105,,-86080,,,,,,,40675
,,,,,34105,,-86772,,,,,,,40675
,,,,,34105,,-86773,,,,,,,40675
,,,,,34105,,-86774,,,,,,,40675
,,,,,34105,,-86775,,,,,,,40675
,,,,,34105,,-86776,,,,,,,40675
,,,,,34105,,-86777,,,,,,,40675
,,,,,34105,,-86778,,,,,,,40675
,,,,,34105,,-86779,,,,,,,40675
,,,,,34105,,-86780,,,,,,,40675
,,,,,34105,,-86781,,,,,,,40675
,,,,,34105,,-86782,,,,,,,40675
,,,,,34105,,-86783,,,,,,,40675
,,,,,34105,,-86784,,,,,,,40675
,,,,,34105,,-86785,,,,,,,40675
,,,,,34105,,-86786,,,,,,,40675
,,,,,34105,,-86787,,,,,,,40675
,,,,,34105,,-86788,,,,,,,40675
,,,,,34105,,-86789,,,,,,,40675
,,,,,34105,,-86790,,,,,,,40675
,,,,,34105,,-86791,,,,,,,40675
,,,,,57913,,-86791,,,,,,,40675
,,,,,63782,,-86791,,,,,,,40675
,,,,,65802,,-86791,,,,,,,40675
,,,,,34075,,-86791,,,,,,,40671
,,,,,34075,,-86791,,,,,,,35784
,,,,,34075,,-86791,,,,,,,35783
,,,,,34075,,-86791,,,,,,,35782
,,,,,34075,,-86791,,,,,,,35512
,,,,,34075,,-86791,,,,,,,35569
,,,,,34075,,-86791,,,,,,,40675
,,,,,34075,,-87421,,,,,,,40675
,,,,,34075,,-87422,,,,,,,40675
,,,,,34075,,-87423,,,,,,,40675
,,,,,34075,,-87424,,,,,,,40675
,,,,,34075,,-87425,,,,,,,40675
,,,,,34075,,-87426,,,,,,,40675
,,,,,34075,,-87427,,,,,,,40675
,,,,,34075,,-87428,,,,,,,40675
,,,,,34075,,-87429,,,,,,,40675
,,,,,34075,,-87430,,,,,,,40675
,,,,,34075,,-87431,,,,,,,40675
,,,,,34075,,-87432,,,,,,,40675
,,,,,34075,,-87433,,,,,,,40675
,,,,,34075,,-87434,,,,,,,40675
,,,,,34075,,-87435,,,,,,,40675
,,,,,34075,,-87436,,,,,,,40675
,,,,,34075,,-87437,,,,,,,40675
,,,,,34075,,-87438,,,,,,,40675
,,,,,34075,,-87439,,,,,,,40675
,,,,,34075,,-87440,,,,,,,40675
,,,,,34075,,-87441,,,,,,,40675
,,,,,57349,,-87441,,,,,,,40675
,,,,,61939,,-87441,,,,,,,40675
,,,,,33950,,-94479,,,,,,,40675
,,,,,34105,,-94479,,,,,,,40675
,,,,,34075,,-94479,,,,,,,40675
,,,,,34075,,-94479,-107235,,,,,,40675
,,,,,57916,,-89811,,,,,,,
,,,,,33950,,,,,,,,,35784
,,,,,33950,,,,,,,,,35783
,,,,,33950,,,,,,,,,35782
,,,,,33950,,,,,,,,,35512
,,,,,33950,,,,,,,,,35569
,,,,,33950,,,,,,,,,40675
,,,,,33950,,-86061,,,,,,,40675
,,,,,33950,,-86062,,,,,,,40675
,,,,,33950,,-86063,,,,,,,40675
,,,,,33950,,-86064,,,,,,,40675
,,,,,33950,,-86065,,,,,,,40675
,,,,,33950,,-86066,,,,,,,40675
,,,,,33950,,-86067,,,,,,,40675
,,,,,33950,,-86068,,,,,,,40675
,,,,,33950,,-86069,,,,,,,40675
,,,,,33950,,-86070,,,,,,,40675
,,,,,33950,,-86071,,,,,,,40675
,,,,,33950,,-86072,,,,,,,40675
,,,,,33950,,-86073,,,,,,,40675
,,,,,33950,,-86074,,,,,,,40675
,,,,,33950,,-86075,,,,,,,40675
,,,,,33950,,-86076,,,,,,,40675
,,,,,33950,,-86077,,,,,,,40675
,,,,,33950,,-86078,,,,,,,40675
,,,,,33950,,-86079,,,,,,,40675
,,,,,33950,,-86080,,,,,,,40675
,,,,,63783,,-86080,,,,,,,40675
,,,,,63783,,-86080,-107236,,,,,,40675
,,,,,57918,,-100310,,,,,,,35784
,,,,,33950,,,,,,,,,35784
,,,,,33950,,,,,,,,,35783
,,,,,33950,,,,,,,,,35782
,,,,,33950,,,,,,,,,35512
,,,,,33950,,,,,,,,,35569
,,,,,33950,,,,,,,,,40675
,,,,,33950,,-86061,,,,,,,40675
,,,,,33950,,-86062,,,,,,,40675
,,,,,33950,,-86063,,,,,,,40675
,,,,,33950,,-86064,,,,,,,40675
,,,,,33950,,-86065,,,,,,,40675
,,,,,33950,,-86066,,,,,,,40675
,,,,,33950,,-86067,,,,,,,40675
,,,,,33950,,-86068,,,,,,,40675
,,,,,33950,,-86069,,,,,,,40675
,,,,,33950,,-86070,,,,,,,40675
,,,,,33950,,-86071,,,,,,,40675
,,,,,33950,,-86072,,,,,,,40675
,,,,,33950,,-86073,,,,,,,40675
,,,,,33950,,-86074,,,,,,,40675
,,,,,33950,,-86075,,,,,,,40675
,,,,,33950,,-86076,,,,,,,40675
,,,,,33950,,-86077,,,,,,,40675
,,,,,33950,,-86078,,,,,,,40675
,,,,,33950,,-86079,,,,,,,40675
,,,,,33950,,-86080,,,,,,,40675
,,,,,63783,,-86080,,,,,,,40675
,,,,,34105,,-86080,,,,,,,35783
,,,,,34105,,-86080,,,,,,,35782
,,,,,34105,,-86080,,,,,,,35512
,,,,,34105,,-86080,,,,,,,35569
,,,,,34105,,-86080,,,,,,,40675
,,,,,34105,,-86772,,,,,,,40675
,,,,,34105,,-86773,,,,,,,40675
,,,,,34105,,-86774,,,,,,,40675
,,,,,34105,,-86775,,,,,,,40675
,,,,,34105,,-86776,,,,,,,40675
,,,,,34105,,-86777,,,,,,,40675
,,,,,34105,,-86778,,,,,,,40675
,,,,,34105,,-86779,,,,,,,40675
,,,,,34105,,-86780,,,,,,,40675
,,,,,34105,,-86781,,,,,,,40675
,,,,,34105,,-86782,,,,,,,40675
,,,,,34105,,-86783,,,,,,,40675
,,,,,34105,,-86784,,,,,,,40675
,,,,,34105,,-86785,,,,,,,40675
,,,,,34105,,-86786,,,,,,,40675
,,,,,34105,,-86787,,,,,,,40675
,,,,,34105,,-86788,,,,,,,40675
,,,,,34105,,-86789,,,,,,,40675
,,,,,34105,,-86790,,,,,,,40675
,,,,,34105,,-86791,,,,,,,40675
,,,,,57913,,-86791,,,,,,,40675
,,,,,63782,,-86791,,,,,,,40675
,,,,,65802,,-86791,,,,,,,40675
,,,,,34075,,-86791,,,,,,,40671
,,,,,34075,,-86791,,,,,,,35784
,,,,,34075,,-86791,,,,,,,35783
,,,,,34075,,-86791,,,,,,,35782
,,,,,34075,,-86791,,,,,,,35512
,,,,,34075,,-86791,,,,,,,35569
,,,,,34075,,-86791,,,,,,,40675
,,,,,34075,,-87421,,,,,,,40675
,,,,,34075,,-87422,,,,,,,40675
,,,,,34075,,-87423,,,,,,,40675
,,,,,34075,,-87424,,,,,,,40675
,,,,,34075,,-87425,,,,,,,40675
,,,,,34075,,-87426,,,,,,,40675
,,,,,34075,,-87427,,,,,,,40675
,,,,,34075,,-87428,,,,,,,40675
,,,,,34075,,-87429,,,,,,,40675
,,,,,34075,,-87430,,,,,,,40675
,,,,,34075,,-87431,,,,,,,40675
,,,,,34075,,-87432,,,,,,,40675
,,,,,34075,,-87433,,,,,,,40675
,,,,,34075,,-87434,,,,,,,40675
,,,,,34075,,-87435,,,,,,,40675
,,,,,34075,,-87436,,,,,,,40675
,,,,,34075,,-87437,,,,,,,40675
,,,,,34075,,-87438,,,,,,,40675
,,,,,34075,,-87439,,,,,,,40675
,,,,,34075,,-87440,,,,,,,40675
,,,,,34075,,-87441,,,,,,,40675
,,,,,57349,,-87441,,,,,,,40675
,,,,,61939,,-87441,,,,,,,40675
,,,,,34075,,-89860,,,,,,,40675
,,,,,33950,,-89861,,,,,,,40675
,,,,,34105,,-89861,,,,,,,40675
,,,,,34105,,-89861,-107237,,,,,,40675
,,,,,57920,,-89870,,,,,,,
,,,,,34105,,,,,,,,,35783
,,,,,34105,,,,,,,,,35782
,,,,,34105,,,,,,,,,35512
,,,,,34105,,,,,,,,,35569
,,,,,34105,,,,,,,,,40675
,,,,,34105,,-86772,,,,,,,40675
,,,,,34105,,-86773,,,,,,,40675
,,,,,34105,,-86774,,,,,,,40675
,,,,,34105,,-86775,,,,,,,40675
,,,,,34105,,-86776,,,,,,,40675
,,,,,34105,,-86777,,,,,,,40675
,,,,,34105,,-86778,,,,,,,40675
,,,,,34105,,-86779,,,,,,,40675
,,,,,34105,,-86780,,,,,,,40675
,,,,,34105,,-86781,,,,,,,40675
,,,,,34105,,-86782,,,,,,,40675
,,,,,34105,,-86783,,,,,,,40675
,,,,,34105,,-86784,,,,,,,40675
,,,,,34105,,-86785,,,,,,,40675
,,,,,34105,,-86786,,,,,,,40675
,,,,,34105,,-86787,,,,,,,40675
,,,,,34105,,-86788,,,,,,,40675
,,,,,34105,,-86789,,,,,,,40675
,,,,,34105,,-86790,,,,,,,40675
,,,,,34105,,-86791,,,,,,,40675
,,,,,57913,,-86791,,,,,,,40675
,,,,,63782,,-86791,,,,,,,40675
,,,,,65802,,-86791,,,,,,,40675
,,,,,65802,,-86791,-107238,,,,,,40675
,,,,,57922,,-100308,,,,,,,35783
,,,,,57923,,-89871,,,,,,,
,,,,,57925,,-100308,,,,,,,35783
,,,,,57926,,-89947,,,,,,,
,,,,,57928,,-100310,,,,,,,35784
,,,,,57929,,-100308,,,,,,,35783
,,,,,57929,,-100307,,,,,,,35782
,,,,,57929,,-100244,,,,,,,35512
,,,,,57929,,-100253,,,,,,,35569
,,,,,57929,,-100253,,,,,,,40675
,,,,,57929,,-90478,,,,,,,40675
,,,,,57929,,-90479,,,,,,,40675
,,,,,57929,,-90480,,,,,,,40675
,,,,,57929,,-90481,,,,,,,40675
,,,,,57929,,-90482,,,,,,,40675
,,,,,57929,,-90483,,,,,,,40675
,,,,,57929,,-90484,,,,,,,40675
,,,,,57929,,-90485,,,,,,,40675
,,,,,57929,,-90486,,,,,,,40675
,,,,,57929,,-90487,,,,,,,40675
,,,,,57929,,-90488,,,,,,,40675
,,,,,57929,,-90489,,,,,,,40675
,,,,,57929,,-90490,,,,,,,40675
,,,,,57929,,-90491,,,,,,,40675
,,,,,57929,,-90492,,,,,,,40675
,,,,,57929,,-90493,,,,,,,40675
,,,,,57929,,-90494,,,,,,,40675
,,,,,57929,,-90495,,,,,,,40675
,,,,,57929,,-90496,,,,,,,40675
,,,,,57929,,-90497,,,,,,,40675
,,,,,57929,,-90497,-107239,,,,,,40675
,,,,,57930,,-100308,,,,,,,35783
,,,,,57930,,-100310,,,,,,,35784
,,,,,57930,,-100307,,,,,,,35782
,,,,,57930,,-100244,,,,,,,35512
,,,,,57930,,-100253,,,,,,,35569
,,,,,57930,,-100253,,,,,,,40675
,,,,,57930,,-93486,,,,,,,40675
,,,,,57930,,-93487,,,,,,,40675
,,,,,57930,,-93488,,,,,,,40675
,,,,,57930,,-93489,,,,,,,40675
,,,,,57930,,-93490,,,,,,,40675
,,,,,57930,,-93491,,,,,,,40675
,,,,,57930,,-93492,,,,,,,40675
,,,,,57930,,-93493,,,,,,,40675
,,,,,57930,,-93494,,,,,,,40675
,,,,,57930,,-93495,,,,,,,40675
,,,,,57930,,-93496,,,,,,,40675
,,,,,57930,,-93497,,,,,,,40675
,,,,,57930,,-93498,,,,,,,40675
,,,,,57930,,-93499,,,,,,,40675
,,,,,57930,,-93500,,,,,,,40675
,,,,,57930,,-93501,,,,,,,40675
,,,,,57930,,-93502,,,,,,,40675
,,,,,57930,,-93503,,,,,,,40675
,,,,,57930,,-93504,,,,,,,40675
,,,,,57930,,-93505,,,,,,,40675
,,,,,57930,,-93505,-107240,,,,,,40675
,,,,,57931,,-100310,,,,,,,35784
,,,,,57931,,-100308,,,,,,,35783
,,,,,57931,,-100307,,,,,,,35782
,,,,,57931,,-100244,,,,,,,35512
,,,,,57931,,-100253,,,,,,,35569
,,,,,57931,,-100253,,,,,,,40675
,,,,,57931,,-95482,,,,,,,40675
,,,,,57931,,-95483,,,,,,,40675
,,,,,57931,,-95484,,,,,,,40675
,,,,,57931,,-95485,,,,,,,40675
,,,,,57931,,-95486,,,,,,,40675
,,,,,57931,,-95487,,,,,,,40675
,,,,,57931,,-95488,,,,,,,40675
,,,,,57931,,-95489,,,,,,,40675
,,,,,57931,,-95490,,,,,,,40675
,,,,,57931,,-95491,,,,,,,40675
,,,,,57931,,-95492,,,,,,,40675
,,,,,57931,,-95493,,,,,,,40675
,,,,,57931,,-95494,,,,,,,40675
,,,,,57931,,-95495,,,,,,,40675
,,,,,57931,,-95496,,,,,,,40675
,,,,,57931,,-95497,,,,,,,40675
,,,,,57931,,-95498,,,,,,,40675
,,,,,57931,,-95499,,,,,,,40675
,,,,,57931,,-95500,,,,,,,40675
,,,,,57931,,-95501,,,,,,,40675
,,,,,57931,,-95501,-107241,,,,,,40675
,,,,,57932,,-90021,,,,,,,
,,,,,57933,,-90024,,,,,,,
,,,,,57934,,-100301,,,,,,,35785
,,,,,57934,,-100310,,,,,,,35784
,,,,,57934,,-100307,,,,,,,35782
,,,,,57934,,-100244,,,,,,,35512
,,,,,57934,,-100253,,,,,,,35569
,,,,,57934,,-100253,,,,,,,40675
,,,,,57934,,-90025,,,,,,,40675
,,,,,57934,,-90026,,,,,,,40675
,,,,,57934,,-90027,,,,,,,40675
,,,,,57934,,-90028,,,,,,,40675
,,,,,57934,,-90029,,,,,,,40675
,,,,,57934,,-90030,,,,,,,40675
,,,,,57934,,-90031,,,,,,,40675
,,,,,57934,,-90032,,,,,,,40675
,,,,,57934,,-90033,,,,,,,40675
,,,,,57934,,-90034,,,,,,,40675
,,,,,57934,,-90035,,,,,,,40675
,,,,,57934,,-90036,,,,,,,40675
,,,,,57934,,-90037,,,,,,,40675
,,,,,57934,,-90038,,,,,,,40675
,,,,,57934,,-90039,,,,,,,40675
,,,,,57934,,-90040,,,,,,,40675
,,,,,57934,,-90041,,,,,,,40675
,,,,,57934,,-90042,,,,,,,40675
,,,,,57934,,-90043,,,,,,,40675
,,,,,57934,,-90044,,,,,,,40675
,,,,,57935,,-100304,,,,,,,35787
,,,,,57935,,-100301,,,,,,,35785
,,,,,57935,,-100310,,,,,,,35784
,,,,,57935,,-100307,,,,,,,35782
,,,,,57935,,-100244,,,,,,,35512
,,,,,57935,,-100253,,,,,,,35569
,,,,,57935,,-100253,,,,,,,40675
,,,,,57935,,-90045,,,,,,,40675
,,,,,57935,,-90046,,,,,,,40675
,,,,,57935,,-90047,,,,,,,40675
,,,,,57935,,-90048,,,,,,,40675
,,,,,57935,,-90049,,,,,,,40675
,,,,,57935,,-90050,,,,,,,40675
,,,,,57935,,-90051,,,,,,,40675
,,,,,57935,,-90052,,,,,,,40675
,,,,,57935,,-90054,,,,,,,40675
,,,,,57935,,-90055,,,,,,,40675
,,,,,57935,,-90056,,,,,,,40675
,,,,,57935,,-90057,,,,,,,40675
,,,,,57935,,-90058,,,,,,,40675
,,,,,57935,,-90059,,,,,,,40675
,,,,,57935,,-90060,,,,,,,40675
,,,,,57935,,-90061,,,,,,,40675
,,,,,57935,,-90062,,,,,,,40675
,,,,,57935,,-90063,,,,,,,40675
,,,,,57935,,-90064,,,,,,,40675
,,,,,57935,,-90065,,,,,,,40675
,,,,,33827,,,,,,,,,35787
,,,,,33827,,,,,,,,,35785
,,,,,33827,,,,,,,,,35784
,,,,,33827,,,,,,,,,35782
,,,,,33827,,,,,,,,,35512
,,,,,33827,,,,,,,,,35569
,,,,,33827,,,,,,,,,40675
,,,,,33827,,-84883,,,,,,,40675
,,,,,33827,,-84884,,,,,,,40675
,,,,,33827,,-84885,,,,,,,40675
,,,,,33827,,-84886,,,,,,,40675
,,,,,33827,,-84887,,,,,,,40675
,,,,,33827,,-84888,,,,,,,40675
,,,,,33827,,-84889,,,,,,,40675
,,,,,33827,,-84890,,,,,,,40675
,,,,,33827,,-84891,,,,,,,40675
,,,,,33827,,-84892,,,,,,,40675
,,,,,33827,,-84893,,,,,,,40675
,,,,,33827,,-84894,,,,,,,40675
,,,,,33827,,-84895,,,,,,,40675
,,,,,33827,,-84896,,,,,,,40675
,,,,,33827,,-84897,,,,,,,40675
,,,,,33827,,-84898,,,,,,,40675
,,,,,33827,,-84899,,,,,,,40675
,,,,,33827,,-84900,,,,,,,40675
,,,,,33827,,-84901,,,,,,,40675
,,,,,33827,,-84902,,,,,,,40675
,,,,,62962,,-84902,,,,,,,40675
,,,,,34116,,-84902,,,,,,,35785
,,,,,34116,,-84902,,,,,,,35784
,,,,,34116,,-84902,,,,,,,35782
,,,,,34116,,-84902,,,,,,,35512
,,,,,34116,,-84902,,,,,,,35569
,,,,,34116,,-84902,,,,,,,40675
,,,,,34116,,-85557,,,,,,,40675
,,,,,34116,,-85558,,,,,,,40675
,,,,,34116,,-85559,,,,,,,40675
,,,,,34116,,-85560,,,,,,,40675
,,,,,34116,,-85561,,,,,,,40675
,,,,,34116,,-85562,,,,,,,40675
,,,,,34116,,-85563,,,,,,,40675
,,,,,34116,,-85564,,,,,,,40675
,,,,,34116,,-85565,,,,,,,40675
,,,,,34116,,-85566,,,,,,,40675
,,,,,34116,,-85567,,,,,,,40675
,,,,,34116,,-85568,,,,,,,40675
,,,,,34116,,-85569,,,,,,,40675
,,,,,34116,,-85570,,,,,,,40675
,,,,,34116,,-85571,,,,,,,40675
,,,,,34116,,-85572,,,,,,,40675
,,,,,34116,,-85573,,,,,,,40675
,,,,,34116,,-85574,,,,,,,40675
,,,,,34116,,-85575,,,,,,,40675
,,,,,34116,,-85576,,,,,,,40675
,,,,,57934,,-85576,,,,,,,40675
,,,,,62961,,-85576,,,,,,,40675
,,,,,65061,,-85576,,,,,,,40675
,,,,,34137,,-85576,,,,,,,40671
,,,,,34137,,-85576,,,,,,,35787
,,,,,34137,,-85576,,,,,,,35785
,,,,,34137,,-85576,,,,,,,35784
,,,,,34137,,-85576,,,,,,,35782
,,,,,34137,,-85576,,,,,,,35512
,,,,,34137,,-85576,,,,,,,35569
,,,,,34137,,-85576,,,,,,,40675
,,,,,34137,,-87517,,,,,,,40675
,,,,,34137,,-87518,,,,,,,40675
,,,,,34137,,-87519,,,,,,,40675
,,,,,34137,,-87520,,,,,,,40675
,,,,,34137,,-87521,,,,,,,40675
,,,,,34137,,-87522,,,,,,,40675
,,,,,34137,,-87523,,,,,,,40675
,,,,,34137,,-87524,,,,,,,40675
,,,,,34137,,-87525,,,,,,,40675
,,,,,34137,,-87526,,,,,,,40675
,,,,,34137,,-87527,,,,,,,40675
,,,,,34137,,-87528,,,,,,,40675
,,,,,34137,,-87529,,,,,,,40675
,,,,,34137,,-87530,,,,,,,40675
,,,,,34137,,-87531,,,,,,,40675
,,,,,34137,,-87532,,,,,,,40675
,,,,,34137,,-87533,,,,,,,40675
,,,,,34137,,-87534,,,,,,,40675
,,,,,34137,,-87535,,,,,,,40675
,,,,,34137,,-87536,,,,,,,40675
,,,,,34137,,-87537,,,,,,,40675
,,,,,57350,,-87537,,,,,,,40675
,,,,,61940,,-87537,,,,,,,40675
,,,,,33827,,-90075,,,,,,,40675
,,,,,34116,,-90075,,,,,,,40675
,,,,,34137,,-90075,,,,,,,40675
,,,,,34137,,-90075,-107242,,,,,,40675
,,,,,57937,,-90080,,,,,,,
,,,,,33827,,,,,,,,,35787
,,,,,33827,,,,,,,,,35785
,,,,,33827,,,,,,,,,35784
,,,,,33827,,,,,,,,,35782
,,,,,33827,,,,,,,,,35512
,,,,,33827,,,,,,,,,35569
,,,,,33827,,,,,,,,,40675
,,,,,33827,,-84883,,,,,,,40675
,,,,,33827,,-84884,,,,,,,40675
,,,,,33827,,-84885,,,,,,,40675
,,,,,33827,,-84886,,,,,,,40675
,,,,,33827,,-84887,,,,,,,40675
,,,,,33827,,-84888,,,,,,,40675
,,,,,33827,,-84889,,,,,,,40675
,,,,,33827,,-84890,,,,,,,40675
,,,,,33827,,-84891,,,,,,,40675
,,,,,33827,,-84892,,,,,,,40675
,,,,,33827,,-84893,,,,,,,40675
,,,,,33827,,-84894,,,,,,,40675
,,,,,33827,,-84895,,,,,,,40675
,,,,,33827,,-84896,,,,,,,40675
,,,,,33827,,-84897,,,,,,,40675
,,,,,33827,,-84898,,,,,,,40675
,,,,,33827,,-84899,,,,,,,40675
,,,,,33827,,-84900,,,,,,,40675
,,,,,33827,,-84901,,,,,,,40675
,,,,,33827,,-84902,,,,,,,40675
,,,,,62962,,-84902,,,,,,,40675
,,,,,62962,,-84902,-107243,,,,,,40675
,,,,,57939,,-100304,,,,,,,35787
,,,,,33827,,,,,,,,,35787
,,,,,33827,,,,,,,,,35785
,,,,,33827,,,,,,,,,35784
,,,,,33827,,,,,,,,,35782
,,,,,33827,,,,,,,,,35512
,,,,,33827,,,,,,,,,35569
,,,,,33827,,,,,,,,,40675
,,,,,33827,,-84883,,,,,,,40675
,,,,,33827,,-84884,,,,,,,40675
,,,,,33827,,-84885,,,,,,,40675
,,,,,33827,,-84886,,,,,,,40675
,,,,,33827,,-84887,,,,,,,40675
,,,,,33827,,-84888,,,,,,,40675
,,,,,33827,,-84889,,,,,,,40675
,,,,,33827,,-84890,,,,,,,40675
,,,,,33827,,-84891,,,,,,,40675
,,,,,33827,,-84892,,,,,,,40675
,,,,,33827,,-84893,,,,,,,40675
,,,,,33827,,-84894,,,,,,,40675
,,,,,33827,,-84895,,,,,,,40675
,,,,,33827,,-84896,,,,,,,40675
,,,,,33827,,-84897,,,,,,,40675
,,,,,33827,,-84898,,,,,,,40675
,,,,,33827,,-84899,,,,,,,40675
,,,,,33827,,-84900,,,,,,,40675
,,,,,33827,,-84901,,,,,,,40675
,,,,,33827,,-84902,,,,,,,40675
,,,,,62962,,-84902,,,,,,,40675
,,,,,34116,,-84902,,,,,,,35785
,,,,,34116,,-84902,,,,,,,35784
,,,,,34116,,-84902,,,,,,,35782
,,,,,34116,,-84902,,,,,,,35512
,,,,,34116,,-84902,,,,,,,35569
,,,,,34116,,-84902,,,,,,,40675
,,,,,34116,,-85557,,,,,,,40675
,,,,,34116,,-85558,,,,,,,40675
,,,,,34116,,-85559,,,,,,,40675
,,,,,34116,,-85560,,,,,,,40675
,,,,,34116,,-85561,,,,,,,40675
,,,,,34116,,-85562,,,,,,,40675
,,,,,34116,,-85563,,,,,,,40675
,,,,,34116,,-85564,,,,,,,40675
,,,,,34116,,-85565,,,,,,,40675
,,,,,34116,,-85566,,,,,,,40675
,,,,,34116,,-85567,,,,,,,40675
,,,,,34116,,-85568,,,,,,,40675
,,,,,34116,,-85569,,,,,,,40675
,,,,,34116,,-85570,,,,,,,40675
,,,,,34116,,-85571,,,,,,,40675
,,,,,34116,,-85572,,,,,,,40675
,,,,,34116,,-85573,,,,,,,40675
,,,,,34116,,-85574,,,,,,,40675
,,,,,34116,,-85575,,,,,,,40675
,,,,,34116,,-85576,,,,,,,40675
,,,,,57934,,-85576,,,,,,,40675
,,,,,62961,,-85576,,,,,,,40675
,,,,,65061,,-85576,,,,,,,40675
,,,,,34137,,-85576,,,,,,,40671
,,,,,34137,,-85576,,,,,,,35787
,,,,,34137,,-85576,,,,,,,35785
,,,,,34137,,-85576,,,,,,,35784
,,,,,34137,,-85576,,,,,,,35782
,,,,,34137,,-85576,,,,,,,35512
,,,,,34137,,-85576,,,,,,,35569
,,,,,34137,,-85576,,,,,,,40675
,,,,,34137,,-87517,,,,,,,40675
,,,,,34137,,-87518,,,,,,,40675
,,,,,34137,,-87519,,,,,,,40675
,,,,,34137,,-87520,,,,,,,40675
,,,,,34137,,-87521,,,,,,,40675
,,,,,34137,,-87522,,,,,,,40675
,,,,,34137,,-87523,,,,,,,40675
,,,,,34137,,-87524,,,,,,,40675
,,,,,34137,,-87525,,,,,,,40675
,,,,,34137,,-87526,,,,,,,40675
,,,,,34137,,-87527,,,,,,,40675
,,,,,34137,,-87528,,,,,,,40675
